c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,delta_position,cost_1,cost_2,cost_3,cost_4,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
60.441,155.174,192.029,257.971,22.9509,-0.908207,14.0458,-0.0637312,0.0157056,0.00234384,-3.37262e-06,-0.0637312,-0.0157043,-0.731757,0.0335933,0.0330812,0.0335452,0.033035,61.2435,45.3083,36.0335,15.9083,5.64827,-9.99173,155.419,151.201,148.141,140.121,135.321,127.081,-0.836142,15.6284,25.3372,46.692,57.7271,74.7409,-0.0729413,0.731757,1.79162,5.4412,7.99752,12.797,
59.2071,154.897,192.433,257.567,23.0415,-0.949418,10.6578,-0.0538513,0.0145906,0.00232868,-3.41121e-06,-0.0538513,-0.0145895,-0.616834,0.0337445,0.0332659,0.0337713,0.0332917,61.2435,45.3083,36.0335,15.9083,5.64827,-9.99173,155.419,151.201,148.141,140.121,135.321,127.081,-2.10126,14.3685,24.0846,45.4645,56.5173,73.5646,-0.0719024,0.616834,1.6083,5.10741,7.58596,12.2656,
57.8556,154.582,192.855,257.145,22.47,-0.960842,9.8278,-0.0453556,0.0136737,0.00231218,-3.45175e-06,-0.0453556,-0.0136728,-0.504858,0.0339069,0.0334619,0.0339326,0.0334867,61.2435,45.3083,36.0335,15.9083,5.64827,-9.99173,155.419,151.201,148.141,140.121,135.321,127.081,-3.48925,12.9852,22.7082,44.1134,55.1842,72.2655,-0.0624618,0.504858,1.42468,4.76611,7.16312,11.7169,
56.8766,154.347,193.195,256.805,22.3965,-0.9777,15.1296,-0.0406715,0.0123851,0.00230007,-3.48457e-06,-0.0406715,-0.0123845,-0.422198,0.0340409,0.033622,0.0340659,0.033646,61.2435,45.3083,36.0335,15.9083,5.64827,-9.99173,155.419,151.201,148.141,140.121,135.321,127.081,-4.49647,11.981,21.7094,43.1341,54.2189,71.3269,-0.047222,0.422198,1.28423,4.49841,6.82959,11.2818,
55.652,154.044,193.627,256.373,22.5069,-0.926023,15.7334,-0.0368674,0.0106393,0.00228492,-3.52644e-06,-0.0368674,-0.0106389,-0.325821,0.0342151,0.0338276,0.0341736,0.0337875,61.2435,45.3083,36.0335,15.9083,5.64827,-9.99173,155.419,151.201,148.141,140.121,135.321,127.081,-5.75825,10.7223,20.4569,41.9052,53.0073,70.1484,-0.0193628,0.325821,1.11449,4.16706,6.41461,10.7377,
54.6692,153.794,193.965,256.035,22.6057,-0.865132,14.7033,-0.0351659,0.00937452,0.00227282,-3.55935e-06,-0.0351659,-0.00937424,-0.257115,0.0343544,0.0339904,0.0343775,0.0340128,61.2435,45.3083,36.0335,15.9083,5.64827,-9.99173,155.419,151.201,148.141,140.121,135.321,127.081,-6.77239,9.70992,19.449,40.9149,52.03,69.1963,0.00903987,0.257115,0.988411,3.91456,6.09665,10.3187,
53.1897,153.407,194.443,255.557,22.7218,-0.819837,13.8099,-0.0337761,0.0079579,0.00225473,-3.60628e-06,-0.0337761,-0.00795773,-0.1705,0.0345563,0.0342239,0.0345784,0.0342453,61.2435,45.3083,36.0335,15.9083,5.64827,-9.99173,155.419,151.201,148.141,140.121,135.321,127.081,-8.3012,8.18261,17.9274,39.417,50.5499,67.7509,0.0599608,0.1705,0.82051,3.56744,5.65672,9.73541,
52.2018,153.142,194.742,255.258,22.7639,-0.749228,12.76,-0.0334331,0.00733809,0.0022427,-3.63586e-06,-0.0334331,-0.00733796,-0.122902,0.0346856,0.0343719,0.0347068,0.0343925,61.2435,45.3083,36.0335,15.9083,5.64827,-9.99173,155.419,151.201,148.141,140.121,135.321,127.081,-9.32362,7.16054,16.9086,38.4122,49.5559,66.7779,0.0984254,0.122902,0.722025,3.35672,5.38785,9.37668,
51.0895,152.838,195.089,254.911,23.2629,-0.739573,12.3902,-0.0328675,0.00644413,0.0022291,-3.67036e-06,-0.0328675,-0.00644404,-0.0756096,0.0348381,0.0345451,0.0348585,0.0345648,61.2435,45.3083,36.0335,15.9083,5.64827,-9.99173,155.419,151.201,148.141,140.121,135.321,127.081,-10.4759,6.00806,15.7596,37.2788,48.4345,65.6803,0.150862,0.0756096,0.615746,3.1203,5.08397,8.96853,
49.9809,152.529,195.355,254.645,22.7931,-0.687601,7.76759,-0.0324934,0.00691752,0.00221572,-3.69701e-06,-0.0324934,-0.00691741,-0.0430227,0.0349572,0.0346792,0.0349767,0.0346982,61.2435,45.3083,36.0335,15.9083,5.64827,-9.99173,155.419,151.201,148.141,140.121,135.321,127.081,-11.6261,4.8574,14.6113,36.1419,47.3067,64.5703,0.194776,0.0430227,0.537896,2.94255,4.85443,8.65891,
48.8767,152.215,195.676,254.324,23.1104,-0.740231,12.1973,-0.0316105,0.00637561,0.00220221,-3.72944e-06,-0.0316105,-0.00637553,-0.0121783,0.0351034,0.0348429,0.0351221,0.034861,61.2435,45.3083,36.0335,15.9083,5.64827,-9.99173,155.419,151.201,148.141,140.121,135.321,127.081,-12.7726,3.70975,13.4663,35.01,46.1853,63.47,0.256401,0.0121783,0.452325,2.73616,4.58537,8.29294,
47.78,151.897,195.932,254.068,22.5906,-0.682607,9.19018,-0.0309543,0.00691843,0.00218887,-3.75544e-06,-0.0309543,-0.00691832,0.00883057,0.0352218,0.0349744,0.0352395,0.0349917,61.2435,45.3083,36.0335,15.9083,5.64827,-9.99173,155.419,151.201,148.141,140.121,135.321,127.081,-13.9132,2.56792,12.3263,33.88,45.0635,62.3646,0.309033,-0.00883057,0.387719,2.57527,4.37453,8.00484,
46.8082,151.611,196.181,253.819,22.4937,-0.746621,14.0573,-0.0302059,0.00699565,0.00217695,-3.78088e-06,-0.0302059,-0.00699554,0.0241256,0.0353384,0.0351032,0.0353089,0.0350745,61.2435,45.3083,36.0335,15.9083,5.64827,-9.99173,155.419,151.201,148.141,140.121,135.321,127.081,-14.9248,1.55477,11.3148,32.8778,44.069,61.3857,0.365296,-0.0241256,0.33005,2.424,4.17468,7.72984,
45.5944,151.247,196.507,253.493,22.6368,-0.72177,14.8889,-0.0296197,0.00679779,0.00216197,-3.81447e-06,-0.0296197,-0.00679768,0.0375755,0.0354935,0.0352734,0.0354657,0.0352464,61.2435,45.3083,36.0335,15.9083,5.64827,-9.99173,155.419,151.201,148.141,140.121,135.321,127.081,-16.1898,0.287284,10.0492,31.6238,42.8247,60.1614,0.445624,-0.0375755,0.26105,2.23225,3.91922,7.37576,
44.3777,150.874,196.834,253.166,22.6786,-0.722363,13.5466,-0.0309354,0.00434769,0.0022836,-5.62796e-06,-0.0309354,-0.00434766,-0.198974,0.0858302,0.0847493,0.085881,0.0847989,45.3083,36.0335,15.9083,5.64827,-9.99173,-24.0164,151.201,148.141,140.121,135.321,127.081,119.021,-0.985547,8.77792,30.3634,41.5738,58.9299,74.6879,-0.0438576,0.198974,2.04684,3.66977,7.02718,10.6801,
43.28,150.531,197.159,252.841,23.2076,-0.574152,13.2154,-0.033124,0.00394184,0.00226216,-5.64147e-06,-0.033124,-0.00394182,-0.14561,0.0854405,0.0844278,0.0854897,0.084476,45.3083,36.0335,15.9083,5.64827,-9.99173,-24.0164,151.201,148.141,140.121,135.321,127.081,119.021,-2.13574,7.62894,29.2245,40.4439,57.8188,73.5971,-0.0419863,0.14561,1.87134,3.43082,6.69,10.2537,
42.0608,150.145,197.437,252.563,23.2972,-0.59648,8.3118,-0.0336934,0.00485099,0.0022389,-5.65353e-06,-0.0336934,-0.00485095,-0.105393,0.0851071,0.0841505,0.0850797,0.0841236,45.3083,36.0335,15.9083,5.64827,-9.99173,-24.0164,151.201,148.141,140.121,135.321,127.081,119.021,-3.41482,6.35066,27.9544,39.1813,56.5717,72.3672,-0.0347055,0.105393,1.72606,3.23096,6.40558,9.89252,
40.849,149.755,197.707,252.293,23.099,-0.635085,7.54536,-0.0329122,0.0058327,0.00221585,-5.66556e-06,-0.0329122,-0.00583263,-0.0724615,0.0847863,0.0838815,0.0847598,0.0838555,45.3083,36.0335,15.9083,5.64827,-9.99173,-24.0164,151.201,148.141,140.121,135.321,127.081,119.021,-4.68794,5.07809,26.6892,37.923,55.3282,71.1399,-0.0217183,0.0724615,1.59153,3.04362,6.13644,9.54907,
39.6487,149.361,197.987,252.013,22.8971,-0.681232,9.38705,-0.0313825,0.00651618,0.00219297,-5.6785e-06,-0.0313825,-0.00651609,-0.0443669,0.0844538,0.0836006,0.0844283,0.0835756,45.3083,36.0335,15.9083,5.64827,-9.99173,-24.0164,151.201,148.141,140.121,135.321,127.081,119.021,-5.951,3.81537,25.4337,36.6745,54.0946,69.9228,-0.00200734,0.0443669,1.45764,2.85472,5.8623,9.19749,
38.5773,149.004,198.219,251.781,22.3424,-0.711996,11.2254,-0.0299617,0.00740965,0.00217264,-5.68951e-06,-0.0299617,-0.00740951,-0.0247246,0.0841803,0.083368,0.0841556,0.0833437,45.3083,36.0335,15.9083,5.64827,-9.99173,-24.0164,151.201,148.141,140.121,135.321,127.081,119.021,-7.08033,2.68615,24.31,35.5563,52.9885,68.8301,0.0178361,0.0247246,1.35058,2.7022,5.63934,8.9105,
37.3904,148.602,198.53,251.47,22.2799,-0.763003,16.3428,-0.0284423,0.0074063,0.00214989,-5.70474e-06,-0.0284423,-0.00740617,-0.00570082,0.0838148,0.0830548,0.083856,0.0830952,45.3083,36.0335,15.9083,5.64827,-9.99173,-24.0164,151.201,148.141,140.121,135.321,127.081,119.021,-8.3334,1.43298,23.0637,34.3172,51.765,67.6241,0.0518051,0.00570082,1.21421,2.50479,5.34729,8.53245,
36.2008,148.19,198.862,251.138,22.4615,-0.744731,16.8487,-0.0276513,0.0069849,0.00212703,-5.72163e-06,-0.0276513,-0.00698479,0.00732764,0.0834256,0.0827183,0.0834651,0.0827571,45.3083,36.0335,15.9083,5.64827,-9.99173,-24.0164,151.201,148.141,140.121,135.321,127.081,119.021,-9.59169,0.174249,21.8116,33.0724,50.5365,66.4138,0.0954987,-0.00732764,1.07553,2.30073,5.04184,8.13485,
35.244,147.854,199.128,250.872,22.6347,-0.724432,15.1574,-0.0102774,0.0204637,0.00134024,3.24782e-06,-0.0102774,-0.0204608,-0.969829,0.420605,0.411833,0.420631,0.411859,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-0.840077,20.8021,32.0685,49.545,65.4366,74.9868,-0.0126161,0.969829,2.14277,4.80282,7.82212,10.5005,
34.0438,147.425,199.46,250.54,22.7509,-1.62433,13.4835,0.00590884,0.0180893,0.00135303,3.2049e-06,0.00590884,-0.0180873,-0.844621,0.419999,0.411702,0.420025,0.411726,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-2.11463,19.5328,30.8058,48.2975,64.2063,73.7719,-0.0124136,0.844621,1.95226,4.51101,7.43819,10.0612,
32.9642,147.024,200.024,249.976,23.2685,-1.18334,12.4294,0.00998624,0.0113555,0.00136478,3.1336e-06,0.00998624,-0.0113551,-0.645094,0.419009,0.411482,0.419034,0.411506,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-3.26639,18.3885,29.6718,47.1879,63.1247,72.7156,0.00125956,0.645094,1.64168,4.02807,6.79845,9.32716,
31.8899,146.614,200.504,249.496,22.7618,-0.953586,7.65016,0.0073478,0.00612806,0.00137625,3.07457e-06,0.0073478,-0.00612799,-0.483362,0.418206,0.411299,0.41823,0.411322,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-4.41617,17.2433,28.5346,46.07,62.0295,71.6413,0.0207776,0.483362,1.38548,3.6252,6.26211,8.71046,
30.8204,146.198,200.945,249.055,23.1333,-0.679402,12.4796,0.00191856,0.00159782,0.00138749,3.02151e-06,0.00191856,-0.00159782,-0.345294,0.417499,0.411133,0.417522,0.411155,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-5.56303,16.0994,27.3973,44.9494,60.9287,70.559,0.0493699,0.345294,1.16051,3.26525,5.77929,8.15362,
29.8734,145.827,201.212,248.788,23.1522,-0.425069,9.00449,-0.0034846,-0.000238218,0.00139712,2.98987e-06,-0.0034846,0.000238218,-0.266491,0.417084,0.411034,0.417047,0.410997,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-6.58,15.0835,26.3851,43.9469,59.9377,69.579,0.071646,0.266491,1.02898,3.0518,5.49125,7.82062,
28.8141,145.409,201.377,248.623,22.5055,-0.363659,8.90925,-0.00852359,7.11286e-05,0.00140757,2.97052e-06,-0.00852359,-7.11286e-05,-0.219715,0.416833,0.410973,0.416797,0.410937,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-7.7187,13.9453,25.2491,42.8166,58.8143,68.4624,0.0873487,0.219715,0.94961,2.92177,5.31509,7.61665,
27.7583,144.989,201.573,248.427,22.8884,-0.355413,14.9339,-0.0122597,-0.000130547,0.00141794,2.94783e-06,-0.0122597,0.000130547,-0.170415,0.416542,0.410901,0.416562,0.410921,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-8.85436,12.81,24.1162,41.6903,57.6961,67.3519,0.111945,0.170415,0.861748,2.77397,5.11272,7.38135,
26.8209,144.615,201.705,248.295,23.0029,-0.308181,11.3007,-0.0148469,0.000439638,0.00142701,2.93263e-06,-0.0148469,-0.000439638,-0.139367,0.416348,0.410853,0.416315,0.41082,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-9.86362,11.8008,23.1085,40.687,56.6982,66.3592,0.130769,0.139367,0.804672,2.67643,4.97833,7.22473,
25.7688,144.191,201.802,248.198,22.4415,-0.348691,10.2906,-0.0166472,0.00199576,0.00143707,2.92151e-06,-0.0166472,-0.00199576,-0.117195,0.416207,0.410818,0.416226,0.410836,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-10.9974,10.667,21.9759,39.5575,55.5726,65.2374,0.145253,0.117195,0.763367,2.60538,4.88018,7.11023,
24.8355,143.814,201.928,248.072,22.4186,-0.416264,15.5133,-0.0175181,0.00269966,0.00144597,2.90714e-06,-0.0175181,-0.00269965,-0.0916207,0.416027,0.410772,0.416044,0.41079,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-12.004,9.66029,20.9705,38.5562,54.5762,64.2459,0.16734,0.0916207,0.712911,2.51624,4.7558,6.96459,
23.9002,143.432,202.069,247.931,22.5116,-0.426369,15.6454,-0.0182431,0.00317213,0.00145485,2.89117e-06,-0.0182431,-0.00317212,-0.0654389,0.415827,0.410722,0.415798,0.410693,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-13.0138,8.65028,19.962,37.552,53.5775,63.2526,0.194431,0.0654389,0.658916,2.419,4.61916,6.80416,
22.2556,142.753,202.332,247.668,22.7258,-0.452212,14.7758,-0.0189084,0.00378865,0.00147031,2.86163e-06,-0.0189084,-0.00378863,-0.0230022,0.415463,0.410628,0.415436,0.410601,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-14.7918,6.87146,18.1858,35.7837,51.8191,61.5041,0.25143,0.0230022,0.564552,2.24388,4.37046,6.51103,
21.312,142.359,202.495,247.505,22.7922,-0.485415,12.7909,-0.019153,0.00394603,0.0014791,2.8434e-06,-0.019153,-0.00394601,-0.000633751,0.415242,0.41057,0.415257,0.410584,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-15.8134,5.84907,17.1649,34.7676,50.809,60.5001,0.291018,0.000633751,0.509822,2.13881,4.21952,6.33238,
19.8965,141.762,202.755,247.245,22.8038,-0.481338,12.2025,-0.0196872,0.00398999,0.00149217,2.81483e-06,-0.0196872,-0.00398997,0.0289511,0.414899,0.410478,0.414913,0.410492,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-17.3482,4.31271,15.6307,33.2406,49.2912,58.9918,0.35943,-0.0289511,0.42904,1.97838,3.9865,6.05549,
18.7189,141.26,202.973,247.027,22.8002,-0.486041,12.1034,-0.0201616,0.00401058,0.00150292,2.79098e-06,-0.0201616,-0.00401055,0.0485439,0.414618,0.410402,0.41463,0.410415,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-18.6271,3.03224,14.3519,31.9676,48.0258,57.7341,0.422514,-0.0485439,0.366243,1.84835,3.79519,5.82715,
17.425,140.701,203.245,246.755,23.2792,-0.48402,12.1387,-0.020698,0.00352405,0.00151462,2.76165e-06,-0.020698,-0.00352403,0.0654073,0.414277,0.410308,0.414257,0.410288,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-20.0342,1.62263,12.9442,30.5666,46.6339,56.3518,0.508376,-0.0654073,0.295686,1.69423,3.56488,5.55077,
16.2522,140.19,203.473,246.527,23.2771,-0.453901,7.69111,-0.021086,0.00343599,0.00152512,2.7373e-06,-0.021086,-0.00343598,0.074147,0.414,0.41023,0.414011,0.410241,36.0335,15.9083,5.64827,-9.99173,-24.0164,-32.1617,148.141,140.121,135.321,127.081,119.021,113.361,-21.3117,0.342717,11.6656,29.2935,45.3681,55.0938,0.585847,-0.074147,0.241872,1.57025,3.37692,5.32411,
15.4366,139.831,203.581,246.419,22.6399,-0.463236,7.77562,-0.0592616,0.00303069,0.00191722,-4.43618e-06,-0.0592616,-0.00303068,-0.217179,0.502867,0.497077,0.502879,0.497088,15.9083,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,140.121,135.321,127.081,119.021,113.361,105.941,-0.54842,10.775,28.4054,44.4834,54.2127,67.565,-0.0774738,0.217179,1.51229,3.28863,5.21746,7.48526,
14.0488,139.214,203.829,246.171,22.4321,-0.0971132,13.9056,-0.059987,0.00451359,0.00189619,-4.44717e-06,-0.059987,-0.00451356,-0.167491,0.502524,0.497048,0.502517,0.497042,15.9083,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,140.121,135.321,127.081,119.021,113.361,105.941,-2.06726,9.25736,26.8932,42.9786,52.7162,66.0781,-0.0782985,0.167491,1.38652,3.09346,4.98029,7.19046,
13.0091,138.751,203.967,246.033,22.9949,-0.368249,15.6939,-0.0560495,0.0064015,0.00188057,-4.45343e-06,-0.0560495,-0.00640141,-0.144231,0.502337,0.497032,0.502349,0.497044,15.9083,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,140.121,135.321,127.081,119.021,113.361,105.941,-3.20569,8.11949,25.7582,41.8477,51.5899,64.9571,-0.0742198,0.144231,1.32068,2.98879,4.85211,7.03001,
12.0829,138.335,204.101,245.899,23.0785,-0.432295,10.4005,-0.0512342,0.00786379,0.00186659,-4.45959e-06,-0.0512342,-0.00786363,-0.12395,0.502157,0.497016,0.502151,0.49701,15.9083,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,140.121,135.321,127.081,119.021,113.361,105.941,-4.22107,7.10459,24.746,40.8394,50.5859,63.9582,-0.067954,0.12395,1.25905,2.88944,4.72992,6.87649,
10.9301,137.813,204.28,245.72,23.0138,-0.559884,9.65583,-0.0442915,0.00944337,0.00184913,-4.46792e-06,-0.0442915,-0.00944308,-0.0996952,0.501923,0.496995,0.501916,0.496989,15.9083,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,140.121,135.321,127.081,119.021,113.361,105.941,-5.48689,5.83931,23.4842,39.5826,49.3348,62.7137,-0.0568152,0.0996952,1.17966,2.75975,4.56976,6.67453,
9.89991,137.341,204.458,245.542,22.3941,-0.682927,10.2167,-0.0380343,0.0105174,0.00183343,-4.47633e-06,-0.0380343,-0.010517,-0.0782762,0.501695,0.496974,0.501707,0.496986,15.9083,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,140.121,135.321,127.081,119.021,113.361,105.941,-6.62027,4.70637,22.3545,38.4577,48.2155,61.6009,-0.0431222,0.0782762,1.10354,2.63372,4.41348,6.47677,
8.87264,136.863,204.754,245.246,22.86,-0.759402,15.9356,-0.0329942,0.00948014,0.00181745,-4.49066e-06,-0.0329942,-0.00947986,-0.0505409,0.501326,0.496939,0.501338,0.49695,15.9083,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,140.121,135.321,127.081,119.021,113.361,105.941,-7.75318,3.57394,21.2271,37.3381,47.1049,60.5008,-0.0122636,0.0505409,0.984496,2.43135,4.16062,6.15464,
7.9588,136.433,205.017,244.983,23.0034,-0.702939,11.5152,-0.029925,0.00855409,0.00180323,-4.50369e-06,-0.029925,-0.00855388,-0.0304087,0.50101,0.496907,0.501022,0.496919,15.9083,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,140.121,135.321,127.081,119.021,113.361,105.941,-8.76335,2.56393,20.2212,36.3386,46.1133,59.5181,0.0195169,0.0304087,0.88345,2.25645,3.94094,5.87354,
6.81827,135.889,205.334,244.666,22.9949,-0.696513,10.2446,-0.0270502,0.00754751,0.00178551,-4.51986e-06,-0.0270502,-0.00754736,-0.0123726,0.500643,0.496868,0.500655,0.49688,15.9083,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,140.121,135.321,127.081,119.021,113.361,105.941,-10.0268,1.30035,18.9621,35.0869,44.8707,58.2861,0.0642338,0.0123726,0.76758,2.05127,3.68158,5.53989,
5.91,135.45,205.586,244.414,22.9364,-0.653091,10.3465,-0.0254671,0.00674131,0.0017714,-4.533e-06,-0.0254671,-0.00674121,-0.00323042,0.500362,0.496837,0.500374,0.496849,15.9083,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,140.121,135.321,127.081,119.021,113.361,105.941,-11.0351,0.291727,17.9566,34.0869,43.8778,57.3012,0.10484,0.00323042,0.68086,1.89372,3.48105,5.28042,
4.78042,134.898,205.881,244.119,22.8286,-0.629132,10.8924,0.00596805,0.00316083,0.00178308,-4.17248e-06,0.00596805,-0.00316082,-0.584853,0.49647,0.492663,0.496438,0.492632,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,-61.09,135.321,127.081,119.021,113.361,105.941,92.885,-0.965494,16.7026,32.8389,42.6379,56.0703,77.6025,-0.00184688,0.584853,1.71468,3.25159,4.98184,9.04674,
3.65558,134.342,206.166,243.834,22.8332,-0.769967,11.7825,0.00323561,0.00264844,0.00176635,-4.18074e-06,0.00323561,-0.00264843,-0.498448,0.496184,0.492667,0.496202,0.492685,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,-61.09,135.321,127.081,119.021,113.361,105.941,92.885,-2.22037,15.4505,31.5922,41.3986,54.8396,76.3917,-0.000311401,0.498448,1.54795,3.03607,4.69945,8.65714,
2.42493,133.723,206.488,243.512,22.3443,-0.618047,11.7574,-0.00226632,0.00187443,0.00174804,-4.19049e-06,-0.00226632,-0.00187443,-0.406771,0.495875,0.492671,0.495843,0.49264,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,-61.09,135.321,127.081,119.021,113.361,105.941,92.885,-3.5977,14.0757,30.223,40.0377,53.4878,75.0618,0.00740005,0.406771,1.36547,2.79842,4.38619,8.2226,
1.30822,133.155,206.781,243.219,22.2986,-0.564501,16.3336,-0.00780923,0.00112987,0.00173145,-4.19973e-06,-0.00780923,-0.00112987,-0.330564,0.495608,0.492675,0.495576,0.492644,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,-61.09,135.321,127.081,119.021,113.361,105.941,92.885,-4.85066,12.8245,28.9766,38.7984,52.2564,73.8498,0.0215263,0.330564,1.20672,2.58949,4.10849,7.83459,
0.412297,132.694,206.988,243.012,22.4957,-0.458497,16.7246,-0.0120391,0.000990888,0.00171823,-4.2065e-06,-0.0120391,-0.000990888,-0.280668,0.495427,0.492678,0.495446,0.492696,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,-61.09,135.321,127.081,119.021,113.361,105.941,92.885,-5.85774,11.8184,27.9735,37.8004,51.2638,72.8705,0.0355637,0.280668,1.0984,2.44563,3.91595,7.56392,
-0.601837,132.17,207.221,242.779,23.1014,-0.445382,14.9045,-0.0157077,0.000833054,0.00170328,-4.21433e-06,-0.0157077,-0.000833053,-0.230173,0.495232,0.492681,0.49525,0.492699,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,-61.09,135.321,127.081,119.021,113.361,105.941,92.885,-6.99924,10.6778,26.8361,36.6683,50.1376,71.759,0.0569596,0.230173,0.982197,2.28945,3.705,7.26506,
-1.61684,131.641,207.374,242.626,22.6927,-0.396549,9.32347,-0.0184446,0.00205907,0.00168848,-4.21957e-06,-0.0184446,-0.00205906,-0.198902,0.495109,0.492683,0.495127,0.492701,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,-61.09,135.321,127.081,119.021,113.361,105.941,92.885,-8.14356,9.53386,25.6941,35.5298,49.0028,70.6335,0.0726566,0.198902,0.907991,2.18912,3.56887,7.07148,
-2.74198,131.051,207.559,242.441,22.6211,-0.465664,13.2019,-0.0200465,0.00308661,0.00167201,-4.22611e-06,-0.0200465,-0.0030866,-0.165136,0.494963,0.492686,0.494981,0.492704,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,-61.09,135.321,127.081,119.021,113.361,105.941,92.885,-9.4139,8.26383,24.4263,34.266,47.7434,69.3855,0.0962188,0.165136,0.821813,2.07103,3.40709,6.83953,
-3.64063,130.576,207.721,242.279,22.6479,-0.477373,13.8099,-0.0207498,0.00364967,0.00165882,-4.23193e-06,-0.0207498,-0.00364965,-0.139084,0.494841,0.492688,0.494859,0.492706,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,-61.09,135.321,127.081,119.021,113.361,105.941,92.885,-10.4302,7.24767,23.4119,33.2552,46.7363,68.3879,0.120071,0.139084,0.750132,1.97157,3.26957,6.6409,
-4.87818,129.915,208,242,23.2074,-0.498518,13.5505,-0.0212663,0.00341168,0.00164053,-4.24223e-06,-0.0212663,-0.00341167,-0.101712,0.494639,0.492692,0.494657,0.49271,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,-61.09,135.321,127.081,119.021,113.361,105.941,92.885,-11.8322,5.84553,22.0126,31.8616,45.3489,67.0167,0.168703,0.101712,0.634115,1.80765,3.04005,6.30601,
-5.88877,129.371,208.161,241.839,22.7667,-0.46236,8.36431,-0.0214927,0.00434697,0.00162568,-4.24835e-06,-0.0214927,-0.00434694,-0.0821741,0.494528,0.492694,0.494546,0.492712,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,-61.09,135.321,127.081,119.021,113.361,105.941,92.885,-12.9796,4.69785,20.8663,30.7186,44.2093,65.8862,0.198892,0.0821741,0.569097,1.71492,2.90938,6.11437,
-6.78424,128.885,208.331,241.669,22.6107,-0.534823,12.5272,-0.0212958,0.0046777,0.00161246,-4.25493e-06,-0.0212958,-0.00467767,-0.065318,0.494415,0.492696,0.494383,0.492665,5.64827,-9.99173,-24.0164,-32.1617,-43.4917,-61.09,135.321,127.081,119.021,113.361,105.941,92.885,-13.9979,3.67918,19.849,29.7047,43.1989,64.8851,0.234484,0.065318,0.504266,1.62086,2.77528,5.91594,
