c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
-172.447,-53.3413,253.842,196.158,7.6026,-0.782015,3.99134,-0.0220292,0.0104792,0.00233976,5.20451e-05,-0.0220292,-0.0104788,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-10.9515,13.514,23.837,37.0613,45.8566,58.7665,0.0656594,0.745906,2.20641,6.11639,10.5437,19.1983,
-172.55,-53.7073,253.945,196.055,7.60213,-0.798905,3.99167,-0.0220778,0.0104796,0.00240616,5.17856e-05,-0.0220778,-0.0104792,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-11.3315,13.1352,23.4608,36.6922,45.4955,58.421,0.082929,0.718966,2.16082,6.0469,10.4583,19.0895,
-172.652,-54.0734,254.051,195.949,7.60167,-0.811018,3.99193,-0.0221657,0.0105007,0.00247209,5.1523e-05,-0.0221657,-0.0105003,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-11.7114,12.7564,23.0847,36.3231,45.1346,58.0759,0.101259,0.692227,2.11506,5.97676,10.3719,18.9793,
-172.753,-54.4397,254.158,195.842,7.60122,-0.825267,3.99211,-0.0222644,0.0105462,0.00253752,5.12577e-05,-0.0222644,-0.0105458,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-12.0913,12.3776,22.7085,35.9542,44.7739,57.7313,0.120645,0.665784,2.06926,5.90616,10.2848,18.868,
-172.854,-54.8063,254.267,195.733,7.60079,-0.841205,3.99196,-0.0225495,0.0106143,0.00260244,5.09899e-05,-0.0225495,-0.0106139,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-12.4711,11.9988,22.3324,35.5854,44.4133,57.3871,0.140935,0.639459,2.02326,5.83492,10.1967,18.7552,
-172.942,-55.1322,254.366,195.634,7.60042,-0.85077,3.9933,-0.0227387,0.0106891,0.00265974,5.07491e-05,-0.0227387,-0.0106887,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-12.8086,11.6621,21.9981,35.2576,44.0931,57.0816,0.160025,0.616338,1.98231,5.7711,10.1177,18.6538,
-173.042,-55.4991,254.479,195.521,7.60004,-0.865267,3.99348,-0.0229257,0.0107977,0.00272369,5.04763e-05,-0.0229257,-0.0107973,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-13.1883,11.2833,21.6219,34.8889,43.7329,56.7382,0.182532,0.590711,1.93635,5.69905,10.0283,18.5388,
-173.129,-55.8254,254.581,195.419,7.59973,-0.884455,3.9927,-0.0231319,0.0109095,0.0027801,5.02315e-05,-0.0231319,-0.0109091,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-13.5257,10.9466,21.2875,34.5612,43.4129,56.4333,0.203486,0.568153,1.89541,5.63451,9.94799,18.4354,
-173.216,-56.1518,254.684,195.316,7.59939,-0.899463,3.99226,-0.0234151,0.0110283,0.0028361,4.99836e-05,-0.0234151,-0.0110279,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-13.863,10.6099,20.9532,34.2336,43.0931,56.1289,0.225407,0.545705,1.85421,5.56924,9.86666,18.3304,
-173.302,-56.4784,254.79,195.21,7.59905,-0.913019,3.99262,-0.0236595,0.0111549,0.0028917,4.97327e-05,-0.0236595,-0.0111544,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-14.2003,10.2731,20.6189,33.9061,42.7735,55.8249,0.248417,0.523513,1.81291,5.50341,9.78446,18.2241,
-173.408,-56.8868,254.925,195.075,7.59863,-0.929619,3.99253,-0.0239622,0.0113346,0.00296058,4.94167e-05,-0.0239622,-0.0113341,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-14.6218,9.85217,20.2009,33.4968,42.3742,55.4454,0.27851,0.496216,1.76135,5.42068,9.68092,18.09,
-173.504,-57.2546,255.048,194.952,7.59827,-0.953089,3.99192,-0.0241611,0.0115133,0.00302199,4.91296e-05,-0.0241611,-0.0115128,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-15.0011,9.4733,19.8247,33.1284,42.015,55.1042,0.306994,0.472129,1.71503,5.34579,9.58696,17.9679,
-173.598,-57.6226,255.174,194.826,7.59786,-0.976784,3.99048,-0.0243925,0.0116885,0.00308287,4.88376e-05,-0.0243925,-0.0116879,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-15.3803,9.09442,19.4486,32.7602,41.6561,54.7637,0.33703,0.448248,1.66834,5.26979,9.49136,17.8435,
-173.691,-57.9909,255.303,194.697,7.59743,-0.998327,3.98979,-0.0247311,0.0118595,0.00314322,4.85407e-05,-0.0247311,-0.0118589,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-15.7594,8.71555,19.0724,32.3922,41.2976,54.424,0.368585,0.424538,1.62125,5.19263,9.39411,17.7166,
-173.784,-58.3593,255.435,194.565,7.59699,-1.01497,3.99054,-0.0250536,0.0120347,0.00320299,4.82402e-05,-0.0250536,-0.0120341,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-16.1383,8.33667,18.6963,32.0242,40.9393,54.0849,0.401672,0.401235,1.57408,5.11476,9.29571,17.5879,
-173.885,-58.7689,255.585,194.415,7.59654,-1.03424,3.99103,-0.0252781,0.0122414,0.00326872,4.79035e-05,-0.0252781,-0.0122408,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-16.5593,7.91564,18.2783,31.6154,40.5413,53.7085,0.440248,0.376029,1.52187,5.02781,9.18551,17.4434,
-173.976,-59.1378,255.722,194.278,7.59615,-1.06279,3.98951,-0.0254905,0.0124343,0.00332724,4.75975e-05,-0.0254905,-0.0124337,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-16.938,7.53671,17.9021,31.2475,40.1833,53.3702,0.47655,0.353836,1.47491,4.94896,9.08532,17.3118,
-174.055,-59.4659,255.847,194.154,7.59575,-1.08513,3.98836,-0.0257084,0.0125914,0.00337879,4.73206e-05,-0.0257084,-0.0125907,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-17.2745,7.19988,17.5676,30.9206,39.8655,53.0702,0.510435,0.334367,1.43284,4.87779,8.99466,17.1923,
-174.144,-59.8352,255.99,194.01,7.59528,-1.10269,3.9882,-0.0260633,0.012758,0.00343622,4.70049e-05,-0.0260633,-0.0127573,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-17.6529,6.82095,17.1914,30.553,39.5082,52.7334,0.55022,0.312771,1.38524,4.79669,8.89111,17.0556,
-174.241,-60.2458,256.153,193.847,7.59478,-1.11841,3.9895,-0.0262882,0.0129509,0.00349929,4.66514e-05,-0.0262882,-0.0129502,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-18.0732,6.39987,16.7734,30.1446,39.1113,52.3596,0.596451,0.289644,1.33272,4.70629,8.77531,16.9023,
-174.328,-60.6155,256.301,193.699,7.59437,-1.14552,3.98855,-0.0265551,0.0131337,0.00355538,4.63316e-05,-0.0265551,-0.0131329,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-18.4513,6.0209,16.397,29.7769,38.7542,52.0235,0.639633,0.269442,1.28565,4.62457,8.67036,16.763,
-174.422,-61.0266,256.47,193.53,7.59389,-1.16383,3.98836,-0.0268093,0.0133237,0.00361698,4.59715e-05,-0.0268093,-0.0133229,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-18.8712,5.59979,15.9789,29.3686,38.3577,51.6508,0.689958,0.247698,1.23334,4.53285,8.55218,16.6057,
-174.497,-61.3557,256.607,193.393,7.59351,-1.18798,3.9877,-0.026991,0.0134787,0.00366569,4.56817e-05,-0.026991,-0.0134778,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-19.207,5.26288,15.6443,29.0418,38.0405,51.3529,0.73175,0.230932,1.19173,4.45919,8.457,16.4787,
-174.571,-61.685,256.747,193.253,7.59311,-1.20549,3.98715,-0.0271034,0.013624,0.00371389,4.53889e-05,-0.0271034,-0.0136232,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-19.5426,4.92596,15.3097,28.7152,37.7236,51.0554,0.775217,0.214743,1.15023,4.38502,8.36088,16.3501,
-174.654,-62.0556,256.906,193.094,7.59287,-1.2269,3.98588,-0.0273353,0.0137844,0.0037675,4.50573e-05,-0.0273353,-0.0137836,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-19.92,4.54692,14.9332,28.3476,37.3671,50.7212,0.825777,0.197112,1.10366,4.30107,8.25181,16.2039,
-174.753,-62.5089,257.105,192.895,7.5925,-1.2451,3.98394,-0.027544,0.0139755,0.00383214,4.4649e-05,-0.027544,-0.0139746,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-20.381,4.08361,14.473,27.8984,36.9315,50.3131,0.890235,0.176673,1.04717,4.19802,8.11743,16.0231,
-174.85,-62.9626,257.307,192.693,7.59178,-1.27235,3.98117,-0.0277143,0.0141797,0.00389579,4.42399e-05,-0.0277143,-0.0141788,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-20.8416,3.62027,14.0127,27.4491,36.4959,49.9053,0.957192,0.157544,0.991478,4.09506,7.98266,15.8412,
-174.928,-63.334,257.475,192.525,7.59113,-1.2998,3.98128,-0.0277553,0.0143333,0.00394713,4.39021e-05,-0.0277553,-0.0143323,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-21.2183,3.24116,13.6359,27.0814,36.1397,49.5721,1.01443,0.142894,0.946281,4.01036,7.87136,15.6905,
-174.997,-63.6643,257.628,192.372,7.59055,-1.32321,3.98117,-0.0278757,0.0144507,0.0039922,4.35986e-05,-0.0278757,-0.0144497,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-21.5529,2.90419,13.3011,26.7547,35.8232,49.2764,1.06723,0.130487,0.906158,3.93438,7.77122,15.5545,
-175.106,-64.2014,257.881,192.119,7.58966,-1.33797,3.98227,-0.0280012,0.0146192,0.00406433,4.31013e-05,-0.0280012,-0.0146182,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-22.0961,2.35659,12.7568,26.2237,35.3091,48.7965,1.15682,0.111938,0.841627,3.81033,7.60703,15.3307,
-175.189,-64.6149,258.078,191.922,7.58902,-1.3694,3.98256,-0.0280637,0.0147663,0.00411885,4.27199e-05,-0.0280637,-0.0147652,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-22.5136,1.93536,12.338,25.815,34.9134,48.4273,1.22809,0.0991418,0.793071,3.71546,7.4809,15.1582,
-175.262,-64.9873,258.259,191.741,7.58874,-1.39068,3.98223,-0.0281528,0.0148738,0.00416722,4.23732e-05,-0.0281528,-0.0148727,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-22.889,1.55626,11.9611,25.4472,34.5575,48.0956,1.29483,0.0886287,0.749682,3.62947,7.36614,15.0007,
-175.333,-65.3598,258.443,191.557,7.58816,-1.40729,3.97989,-0.0281754,0.0149698,0.00421491,4.20248e-05,-0.0281754,-0.0149687,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-23.2641,1.17712,11.584,25.0793,34.2015,47.7641,1.36387,0.0792332,0.706894,3.54339,7.2508,14.8419,
-175.412,-65.7741,258.65,191.35,7.58746,-1.40729,3.97989,-0.0281539,0.0150792,0.00426713,4.1638e-05,-0.0281539,-0.0150781,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-23.6806,0.75587,11.1649,24.6704,33.8059,47.3957,1.44287,0.0701336,0.660274,3.4481,7.1226,14.6647,
-175.488,-66.1886,258.859,191.141,7.58675,-1.45639,3.97852,-0.0282194,0.015185,0.00431851,4.12508e-05,-0.0282194,-0.0151839,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-24.0966,0.334661,10.7458,24.2614,33.4102,47.0275,1.52431,0.0623404,0.614462,3.35294,6.99406,14.4865,
-175.556,-66.5618,259.051,190.949,7.58609,-1.46592,3.98029,-0.0151946,0.0431741,0.00203653,8.09781e-05,-0.0151946,-0.0431473,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-0.0444177,10.3685,23.8932,33.0542,46.6965,54.789,0.0565937,0.573804,3.26695,6.87738,14.3241,21.9398,
-175.621,-66.9354,259.264,190.736,7.57997,-4.86945,4.07482,-0.00493895,0.0406533,0.00216347,7.99746e-05,-0.00493895,-0.040631,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-0.423409,9.9914,23.526,32.7004,46.3703,54.491,0.0516301,0.530101,3.17292,6.74924,14.1452,21.7307,
-175.68,-67.3522,259.922,190.078,7.57691,-3.99275,4.19444,-0.00789219,0.0299712,0.00236603,7.6969e-05,-0.00789219,-0.0299623,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-0.843369,9.57625,23.1403,32.3552,46.1092,54.3165,0.040958,0.399734,2.88687,6.35754,13.5959,21.0876,
-175.735,-67.7697,260.507,189.493,7.58592,-2.87301,4.11262,-0.0135846,0.020968,0.00254799,7.44123e-05,-0.0135846,-0.0209649,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-1.2639,9.15884,22.7476,31.9974,45.8246,54.108,0.0355432,0.287928,2.63646,6.01288,13.1105,20.518,
-175.792,-68.1876,260.937,189.063,7.5909,-1.90464,3.99832,-0.0182003,0.0151162,0.00270084,7.25985e-05,-0.0182003,-0.015115,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-1.6851,8.73924,22.3452,31.6201,45.5001,53.8388,0.0348008,0.208998,2.45554,5.76248,12.7561,20.1013,
-175.837,-68.5218,261.174,188.826,7.5914,-1.32015,3.98127,-0.0204929,0.012551,0.00280537,7.16195e-05,-0.0204929,-0.0125503,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-2.02226,8.4027,22.0179,31.3064,45.2153,53.5843,0.0358554,0.166874,2.35704,5.62553,12.5617,19.8722,
-175.884,-68.8559,261.339,188.661,7.59117,-1.11319,3.99876,-0.0212755,0.0114234,0.00289858,7.09494e-05,-0.0212755,-0.0114229,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-2.35952,8.06578,21.6872,30.985,44.9138,53.3038,0.0376183,0.138675,2.2897,5.53149,12.4276,19.7141,
-175.937,-69.2318,261.489,188.511,7.59134,-1.03061,4.00766,-0.021469,0.0108918,0.00299749,7.03446e-05,-0.021469,-0.0108914,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-2.73896,7.68657,21.3136,30.6199,44.5667,52.9758,0.0401949,0.113916,2.22922,5.44662,12.3062,19.5707,
-175.983,-69.566,261.612,188.388,7.59162,-1.01115,4.00312,-0.0215345,0.0107006,0.00308288,6.98567e-05,-0.0215345,-0.0107002,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-3.07623,7.34943,20.9809,30.2941,44.2555,52.6801,0.0429915,0.0944646,2.18068,5.37821,12.208,19.4545,
-176.029,-69.9003,261.731,188.269,7.59175,-1.01115,4.00312,-0.0215673,0.0106283,0.00316693,6.9384e-05,-0.0215673,-0.0106279,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-3.41353,7.01222,20.648,29.9678,43.9434,52.3831,0.046451,0.0761865,2.13398,5.31208,12.1128,19.3417,
-176.079,-70.2766,261.866,188.134,7.59157,-1.03006,3.98688,-0.0216201,0.0106224,0.00326032,6.88558e-05,-0.0216201,-0.010622,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-3.79298,6.63281,20.2734,29.6007,43.5922,52.0488,0.0512295,0.0564748,2.08223,5.23843,12.0063,19.2154,
-176.123,-70.6111,261.987,188.013,7.59117,-1.04837,3.98064,-0.0217342,0.010657,0.00334244,6.83841e-05,-0.0217342,-0.0106566,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-4.13024,6.29553,19.9404,29.2743,43.2801,51.752,0.0562956,0.0394799,2.03637,5.17283,11.911,19.1022,
-176.172,-70.9875,262.126,187.874,7.59051,-1.06575,3.97752,-0.0219328,0.0107305,0.00343387,6.7849e-05,-0.0219328,-0.0107301,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-4.50963,5.91608,19.5657,28.9072,42.9293,51.4186,0.0629667,0.0209103,1.98476,5.09861,11.8029,18.9735,
-176.214,-71.3221,262.251,187.749,7.58984,-1.08708,3.97605,-0.0221221,0.0108259,0.00351428,6.73696e-05,-0.0221221,-0.0108254,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-4.84681,5.57878,19.2327,28.5809,42.6177,51.1226,0.069822,0.00495424,1.93893,5.03234,11.7059,18.858,
-176.251,-71.615,262.363,187.637,7.58923,-1.08708,3.97605,-0.0224581,0.0109238,0.003584,6.69457e-05,-0.0224581,-0.0109234,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-5.1418,5.28365,18.9413,28.2956,42.3453,50.8642,0.0764247,-0.00877282,1.89857,4.97375,11.6199,18.7554,
-176.297,-71.9917,262.509,187.491,7.58843,-1.12421,3.9763,-0.0228169,0.0110731,0.00367272,6.63955e-05,-0.0228169,-0.0110727,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-5.52101,4.90418,18.5667,27.9288,41.9954,50.5324,0.0860504,-0.0257525,1.84673,4.89803,11.5083,18.622,
-176.337,-72.3265,262.641,187.359,7.58777,-1.14053,3.97739,-0.0231766,0.01123,0.0037507,6.59025e-05,-0.0231766,-0.0112295,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-5.85803,4.56688,18.2337,27.6027,41.6846,50.2381,0.095572,-0.0402919,1.80066,4.83033,11.4082,18.5021,
-176.386,-72.7452,262.809,187.191,7.58699,-1.16116,3.97768,-0.0236643,0.0114663,0.00384693,6.52831e-05,-0.0236643,-0.0114658,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-6.27922,4.14524,17.8174,27.1953,41.2964,49.8705,0.10873,-0.0576572,1.74327,4.7455,11.2821,18.351,
-176.424,-73.0802,262.946,187.054,7.58638,-1.18973,3.97752,-0.0240422,0.0116755,0.00392297,6.47829e-05,-0.0240422,-0.0116749,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-6.61612,3.80792,17.4843,26.8694,40.986,49.577,0.120392,-0.0708891,1.69738,4.67721,11.1801,18.2285,
-176.461,-73.4153,263.086,186.914,7.58577,-1.21153,3.97721,-0.0244521,0.011887,0.00399821,6.42757e-05,-0.0244521,-0.0118864,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-6.95294,3.47059,17.1513,26.5436,40.6761,49.2843,0.133143,-0.0836029,1.65125,4.60814,11.0765,18.1039,
-176.497,-73.7505,263.228,186.772,7.58518,-1.23405,3.97706,-0.02487,0.0121123,0.00407258,6.37643e-05,-0.02487,-0.0121117,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-7.2897,3.13326,16.8182,26.2178,40.3664,48.992,0.146952,-0.0957057,1.60513,4.53866,10.9719,17.9779,
-176.537,-74.1277,263.391,186.609,7.58451,-1.25743,3.97683,-0.025386,0.0123796,0.00415521,6.31836e-05,-0.025386,-0.012379,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-7.66848,2.75376,16.4435,25.8514,40.0182,48.6638,0.163758,-0.108604,1.55322,4.45996,10.8528,17.8342,
-176.571,-74.463,263.539,186.461,7.58441,-1.28363,3.9769,-0.0257394,0.0126314,0.00422771,6.26636e-05,-0.0257394,-0.0126307,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-8.0051,2.4164,16.1104,25.5258,39.709,48.3726,0.179976,-0.119255,1.50728,4.38975,10.7461,17.7051,
-176.609,-74.8403,263.708,186.292,7.58371,-1.31153,3.97106,-0.0261925,0.0129249,0.0043082,6.20734e-05,-0.0261925,-0.0129242,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-8.38371,2.03686,15.7356,25.1595,39.3614,48.0455,0.199552,-0.130472,1.45559,4.31022,10.6246,17.558,
-176.641,-75.1758,263.862,186.138,7.58293,-1.34176,3.9706,-0.02659,0.0131866,0.00437882,6.15431e-05,-0.02659,-0.0131858,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-8.72017,1.69948,15.4024,24.8339,39.0528,47.7554,0.218289,-0.139692,1.40961,4.23895,10.5152,17.4253,
-176.68,-75.5953,264.059,185.941,7.58196,-1.36694,3.97172,-0.0271546,0.0135054,0.00446584,6.08712e-05,-0.0271546,-0.0135046,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-9.14058,1.27777,14.9859,24.4271,38.6674,47.3938,0.243528,-0.150253,1.35195,4.14887,10.3762,17.2564,
-176.721,-76.0567,264.28,185.72,7.58098,-1.3979,3.97377,-0.0277136,0.0138651,0.00455989,6.01255e-05,-0.0277136,-0.0138642,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-9.60285,0.813906,14.5278,23.9797,38.244,46.9968,0.273649,-0.160385,1.28884,4.04926,10.2216,17.0679,
-176.75,-76.3924,264.445,185.555,7.58034,-1.43436,3.97453,-0.0280925,0.0141292,0.00462717,5.95786e-05,-0.0280925,-0.0141282,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-9.93892,0.476551,14.1945,23.6543,37.9362,46.7087,0.297157,-0.166751,1.24314,3.97643,10.1078,16.9291,
-176.78,-76.7702,264.634,185.366,7.57963,-1.45771,3.97456,-0.028518,0.0144065,0.00470178,5.8955e-05,-0.028518,-0.0144055,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-10.3169,0.0970223,13.8196,23.2883,37.5905,46.3854,0.325454,-0.172885,1.19165,3.89365,9.97776,16.77,
-176.813,-77.19,264.848,185.152,7.57914,-1.48681,3.97427,-0.188056,0.0708886,0.00174671,9.98629e-05,-0.188056,-0.0707702,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-0.324665,13.4029,22.8817,37.2065,46.0267,52.3853,-0.178373,1.13487,3.80147,9.83209,16.5914,22.6669,
-176.851,-77.6941,265.093,184.907,7.60952,-0.339734,8.33915,-0.159826,0.0678848,0.00195191,9.83057e-05,-0.159826,-0.0677808,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-0.830894,12.9021,22.3923,36.7427,45.5918,51.9763,-0.182637,1.07187,3.69789,9.66718,16.3887,22.4369,
-176.887,-78.1634,265.213,184.787,7.76127,-1.69114,6.22922,-0.131342,0.0674596,0.00211554,9.75592e-05,-0.131342,-0.0673575,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-1.30201,12.4336,21.9292,36.292,45.1551,51.5521,-0.183605,1.04233,3.64861,9.58804,16.2911,22.3261,
-176.913,-78.5527,265.441,184.559,7.82661,-2.60233,3.52755,-0.112308,0.0647311,0.00227514,9.61464e-05,-0.112308,-0.0646409,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-1.69279,12.0476,21.5535,35.9399,44.8297,51.2507,-0.183828,0.987292,3.55567,9.43774,16.1054,22.1148,
