c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,delta_position,cost_1,cost_2,cost_3,cost_4,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
-32.3178,-158.126,5.65456,84.3455,22.9574,-0.320931,15.558,-0.0175768,0.00565836,0.000319201,-6.35925e-07,-0.0175768,-0.0056583,0.11652,1.55431e-15,0.503906,-8.11362e-05,0.503903,-42.3817,-24.5017,2.90826,22.1083,47.2083,75.0636,-159.099,-157.469,-153.909,-151.629,-148.129,-143.929,-10.1108,7.8428,35.4702,54.8014,80.1241,108.258,0.0231326,-0.11652,0.725446,1.10257,2.11243,3.54741,
-30.9313,-157.982,5.78595,84.214,22.6905,-0.17546,10.7466,-0.0156557,0.00425082,0.000316508,-6.3596e-07,-0.0156557,-0.00425079,0.137901,-1.94289e-16,0.503914,0.000114522,0.503917,-42.3817,-24.5017,2.90826,22.1083,47.2083,75.0636,-159.099,-157.469,-153.909,-151.629,-148.129,-143.929,-11.5047,6.44857,34.0778,53.4099,78.7348,106.872,0.0429368,-0.137901,0.640686,0.973463,1.92523,3.29567,
-29.9213,-157.876,5.8696,84.1304,22.6443,-0.169385,13.2968,-0.0146406,0.00343292,0.000314551,-6.35989e-07,-0.0146406,-0.0034329,0.149457,4.30211e-16,0.503919,-0.000124084,0.503914,-42.3817,-24.5017,2.90826,22.1083,47.2083,75.0636,-159.099,-157.469,-153.909,-151.629,-148.129,-143.929,-12.5202,5.43273,33.0631,52.3956,77.7219,105.861,0.0575739,-0.149457,0.588817,0.893389,1.80821,3.13759,
-28.6584,-157.742,5.94981,84.0502,22.6877,-0.12369,13.689,-0.0137324,0.00282884,0.000312112,-6.36023e-07,-0.0137324,-0.00282884,0.159244,1.38778e-16,0.503923,-9.50126e-05,0.50392,-42.3817,-24.5017,2.90826,22.1083,47.2083,75.0636,-159.099,-157.469,-153.909,-151.629,-148.129,-143.929,-13.79,4.16265,31.794,51.1269,76.4545,104.595,0.0729207,-0.159244,0.540347,0.817853,1.69721,2.9872,
-27.5189,-157.62,6.05102,83.949,23.0821,-0.113198,13.2806,-0.0130951,0.00177489,0.000309906,-6.36071e-07,-0.0130951,-0.00177489,0.167591,-5.55112e-16,0.50393,3.1406e-05,0.503931,-42.3817,-24.5017,2.90826,22.1083,47.2083,75.0636,-159.099,-157.469,-153.909,-151.629,-148.129,-143.929,-14.9359,3.01627,30.6488,49.9822,75.3113,103.454,0.096296,-0.167591,0.483175,0.726519,1.56113,2.80138,
-26.6328,-157.525,6.04635,83.9537,22.7593,-0.0507649,9.62779,-0.0127352,0.00240772,0.000308207,-6.36069e-07,-0.0127352,-0.00240772,0.168884,-5.27356e-16,0.503929,-9.04443e-05,0.503926,-42.3817,-24.5017,2.90826,22.1083,47.2083,75.0636,-159.099,-157.469,-153.909,-151.629,-148.129,-143.929,-15.8271,2.12512,29.7576,49.091,74.42,102.563,0.0935309,-0.168884,0.484148,0.729077,1.56576,2.80833,
-25.3692,-157.389,6.08584,83.9141,22.6424,-0.130976,12.6758,-0.0115248,0.00249806,0.000305775,-6.3609e-07,-0.0115248,-0.00249806,0.171821,-1.38778e-17,0.503932,0.000100174,0.503936,-42.3817,-24.5017,2.90826,22.1083,47.2083,75.0636,-159.099,-157.469,-153.909,-151.629,-148.129,-143.929,-17.0979,0.854117,28.487,47.8206,73.1502,101.294,0.102981,-0.171821,0.462144,0.693734,1.51294,2.73609,
-24.2326,-157.265,6.17889,83.8211,23.0689,-0.109291,13.7154,-0.187921,0.041289,-0.000818426,7.03851e-06,-0.187921,-0.0412656,-0.415235,8.04912e-16,0.702884,0.000118773,0.702879,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-0.289464,27.3445,46.6783,72.0092,100.155,116.616,-0.173854,0.415235,0.615426,1.3935,2.57094,4.76186,
-22.9689,-157.126,6.2327,83.7673,23.0651,-0.339436,9.64538,-0.138799,0.0382991,-0.000791432,7.03715e-06,-0.138799,-0.0382804,-0.388684,9.63118e-15,0.702812,4.51128e-05,0.70281,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-1.56102,26.0734,45.4075,70.7391,98.8857,115.349,-0.174456,0.388684,0.57072,1.325,2.47602,4.65149,
-21.4577,-156.955,6.39947,83.6006,22.9339,-0.606075,9.76338,-0.0885818,0.0330201,-0.000758896,7.03307e-06,-0.0885818,-0.0330081,-0.311012,2.55351e-15,0.702588,-0.000164008,0.702594,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-3.08238,24.5536,43.8881,69.2218,97.3717,113.841,-0.17171,0.311012,0.436786,1.11735,2.18645,4.314,
-20.3313,-156.821,6.57521,83.4248,22.4874,-0.704046,11.0259,-0.0596252,0.0282481,-0.000734547,7.02902e-06,-0.0596252,-0.0282406,-0.231642,-1.19349e-15,0.702352,7.70431e-05,0.702349,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-4.21722,23.4201,42.7549,68.0906,96.2436,112.72,-0.16629,0.231642,0.298097,0.900936,1.88367,3.96068,
-19.3319,-156.697,6.81432,83.1857,22.4768,-0.676705,15.1782,-0.0406973,0.022606,-0.000712794,7.02396e-06,-0.0406973,-0.0226021,-0.129362,4.71845e-16,0.702031,-2.44184e-05,0.702032,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-5.2249,22.4139,41.7488,67.0867,95.2436,111.728,-0.153237,0.129362,0.115132,0.61224,1.47748,3.48572,
-17.9527,-156.519,7.18031,82.8197,22.9575,-0.519758,15.2228,-0.0237846,0.0142626,-0.000682798,7.01715e-06,-0.0237846,-0.0142617,0.0180316,5.88418e-15,0.70154,0.000106233,0.701535,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-6.61643,21.0236,40.358,65.6986,93.8604,110.358,-0.124069,-0.0180316,-0.155771,0.179469,0.864829,2.76772,
-16.9461,-156.385,7.38068,82.6193,23.0474,-0.199237,10.751,-0.0168743,0.00939438,-0.000661087,7.01391e-06,-0.0168743,-0.0093941,0.0948312,-4.44089e-16,0.701271,7.2328e-05,0.701268,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-7.63227,20.0079,39.3418,64.6834,92.8474,109.351,-0.104211,-0.0948312,-0.300182,-0.0535603,0.533314,2.37851,
-15.9397,-156.251,7.4982,82.5018,22.9971,-0.102989,9.97994,-0.0120452,0.00601945,-0.000639543,7.01217e-06,-0.0120452,-0.00601938,0.13779,-1.11022e-15,0.701113,8.38099e-06,0.701113,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-8.64778,18.9924,38.3257,63.6678,91.833,108.341,-0.0904802,-0.13779,-0.382795,-0.188149,0.340959,2.1523,
-14.812,-156.1,7.51983,82.4802,22.5528,0.024592,10.4531,-0.00837009,0.00421389,-0.000615578,7.01187e-06,-0.00837009,-0.00421387,0.146871,1.16573e-15,0.701084,-0.000144777,0.701091,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-9.78556,17.8546,37.1878,62.53,90.6954,107.204,-0.0891409,-0.146871,-0.399164,-0.214073,0.304417,2.10953,
-13.9355,-155.983,7.5745,82.4255,22.8639,0.0330113,14.5735,-0.00622309,0.00218551,-0.000596901,7.01111e-06,-0.00622309,-0.00218551,0.164164,-1.77636e-15,0.701011,0.000128306,0.701005,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-10.6699,16.9702,36.3032,61.6455,89.8114,106.321,-0.0800375,-0.164164,-0.43492,-0.27403,0.217561,2.00691,
-12.8088,-155.833,7.52899,82.471,22.5863,0.143831,11.6192,-0.00447205,0.00165171,-0.000573056,7.01174e-06,-0.00447205,-0.0016517,0.151563,1.55431e-15,0.701072,-8.02734e-05,0.701076,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-11.8064,15.8338,35.167,60.5092,88.6746,105.183,-0.0894104,-0.151563,-0.40695,-0.225913,0.288071,2.09054,
-11.8057,-155.701,7.49427,82.5058,22.5712,0.0931262,14.2441,-0.00298983,0.00112013,-0.000551818,7.01223e-06,-0.00298983,-0.00112012,0.142203,3.05311e-16,0.701119,-7.86178e-05,0.701122,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-12.8181,14.822,34.1554,59.4975,87.6626,104.17,-0.0967996,-0.142203,-0.385873,-0.189478,0.341573,2.15405,
-10.5493,-155.536,7.44723,82.5528,22.6547,0.130654,14.3454,-0.00194834,0.00057698,-0.000525221,7.01291e-06,-0.00194834,-0.00057698,0.130597,-4.71845e-15,0.701182,-7.65445e-05,0.701185,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-14.0852,13.555,32.8885,58.2305,86.3951,102.901,-0.107886,-0.130597,-0.358394,-0.141194,0.412981,2.23901,
-9.16109,-155.356,7.44215,82.5578,23.1383,0.126381,13.5693,-0.00139666,-0.000764269,-0.000495775,7.01299e-06,-0.00139666,0.000764269,0.128775,2.77556e-17,0.701188,6.16371e-05,0.701185,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-15.4851,12.1551,31.4887,56.8306,84.9952,101.501,-0.108497,-0.128775,-0.354871,-0.135441,0.421213,2.24869,
-8.14968,-155.225,7.39911,82.6009,23.1707,0.205972,9.08849,-0.00126356,-0.00100233,-0.00047437,7.01363e-06,-0.00126356,0.00100233,0.119008,2.77556e-15,0.701246,0.000113386,0.70124,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-16.5049,11.1353,30.4691,55.8108,83.975,100.479,-0.119488,-0.119008,-0.330585,-0.0921226,0.485682,2.32556,
-7.14044,-155.096,7.33851,82.6615,23.0409,0.170407,8.85668,-0.000698506,-0.000887621,-0.000453033,7.01457e-06,-0.000698506,0.000887621,0.106258,-2.60902e-15,0.701327,5.8872e-05,0.701324,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-17.5222,10.118,29.452,54.7934,82.957,99.4594,-0.135981,-0.106258,-0.297379,-0.0321059,0.575497,2.43283,
-6.01177,-154.953,7.22673,82.7733,22.526,0.164577,10.0666,-2.33708e-06,5.9888e-05,-0.00042922,7.01637e-06,-2.33708e-06,-5.9888e-05,0.0864983,-1.66533e-16,0.701477,3.20526e-05,0.701476,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-18.6596,8.98049,28.3148,53.6557,81.818,98.3168,-0.170147,-0.0864983,-0.239899,0.0748153,0.737364,2.62689,
-5.01118,-154.827,7.17272,82.8273,22.4555,0.0794654,14.8325,0.000718436,0.000158517,-0.000408054,7.01728e-06,0.000718436,-0.000158517,0.0779118,3.747e-15,0.70155,-6.74152e-05,0.701554,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-19.6679,7.97211,27.3066,52.6471,80.8088,97.3058,-0.187625,-0.0779118,-0.21308,0.12553,0.814636,2.71972,
-3.758,-154.67,7.12409,82.8759,22.6034,0.0975846,15.4161,0.000803596,1.01477e-05,-0.000381518,7.01812e-06,0.000803596,-1.01477e-05,0.0717126,-1.66533e-16,0.701615,-0.000137107,0.701623,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-20.9307,6.70917,26.0437,51.384,79.5451,96.0405,-0.204892,-0.0717126,-0.190466,0.169659,0.882673,2.80177,
-2.62403,-154.528,7.13296,82.8671,23.0441,0.086259,14.0346,0.000549397,-0.000989268,-0.000357449,7.01797e-06,0.000549397,0.000989268,0.0723501,1.88738e-15,0.701603,-6.34749e-05,0.701607,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-22.0735,5.56639,24.9009,50.2413,78.4025,94.8981,-0.201246,-0.0723501,-0.1941,0.162097,0.870746,2.78728,
-1.36114,-154.372,7.09711,82.9029,23.0735,0.157356,9.96212,-3.18651e-05,-0.00124027,-0.00033069,7.0186e-06,-3.18651e-05,0.00124027,0.0684375,2.22045e-15,0.701651,9.5905e-05,0.701645,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-23.346,4.29385,23.6285,48.9686,77.1293,93.6238,-0.214608,-0.0684375,-0.178103,0.193931,0.920181,2.84703,
-0.228901,-154.232,6.99776,83.0022,22.6095,0.133453,9.75024,2.5054e-05,-0.000234478,-0.000306763,7.0204e-06,2.5054e-05,0.000234478,0.0611134,-1.44329e-15,0.701785,7.1207e-05,0.70178,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-24.4863,3.15321,22.488,47.8274,75.9869,92.4779,-0.255211,-0.0611134,-0.137253,0.278721,1.0538,3.00924,
0.774902,-154.11,6.95201,83.048,22.5285,0.0616879,14.0633,0.000104544,-3.49841e-05,-0.000285505,7.02126e-06,0.000104544,3.49841e-05,0.0587946,2.27596e-15,0.701846,-3.6692e-05,0.701849,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-25.4974,2.14199,21.4768,46.8159,74.9747,91.4642,-0.274976,-0.0587946,-0.119486,0.316734,1.11431,3.08293,
2.40915,-153.911,6.95384,83.0462,22.991,0.0735752,14.7505,-0.000328032,-0.000949922,-0.000250826,7.02123e-06,-0.000328032,0.000949922,0.0584424,-3.33067e-16,0.701844,-1.47847e-05,0.701845,-24.5017,2.90826,22.1083,47.2083,75.0636,91.1935,-157.469,-153.909,-151.629,-148.129,-143.929,-139.979,-27.1437,0.495686,19.8305,45.1696,73.3285,89.818,-0.27374,-0.0584424,-0.119752,0.315657,1.11233,3.08043,
3.41866,-153.788,6.93018,83.0698,23.0658,0.123527,10.4455,-0.127118,0.0335567,-0.001343,1.56499e-05,-0.127118,-0.0335441,0.11136,1.28786e-14,0.794608,-5.7425e-05,0.794603,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-0.521202,18.8136,44.1526,72.3111,88.7998,105.493,-0.058036,-0.11136,0.334513,1.14282,3.11772,6.90117,
4.55247,-153.651,6.86274,83.1373,22.632,-0.423601,9.68051,-0.0897217,0.0317448,-0.00129017,1.56577e-05,-0.0897217,-0.0317341,0.089754,6.43929e-15,0.794952,-2.37734e-05,0.79495,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-1.6632,17.6717,43.0101,71.1676,87.6541,104.343,-0.0591868,-0.089754,0.385943,1.22739,3.2217,7.02479,
5.68354,-153.511,7.02428,82.9757,22.9486,-0.482687,13.7858,-0.0600599,0.0260083,-0.00123481,1.5639e-05,-0.0600599,-0.0260024,0.141194,-8.18789e-15,0.794129,-0.000150371,0.794114,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-2.80318,16.5316,41.8712,70.031,86.523,103.222,-0.0561219,-0.141194,0.263072,1.02514,2.97297,6.729,
6.68805,-153.381,7.18652,82.8135,23.0276,-0.417431,10.8253,-0.0404272,0.0206897,-0.00118556,1.56207e-05,-0.0404272,-0.0206868,0.190533,-8.32667e-17,0.793303,-5.39632e-05,0.793297,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-3.8161,15.5183,40.859,69.0208,85.5183,102.228,-0.0507049,-0.190533,0.141971,0.824289,2.7254,6.43412,
8.31634,-153.166,7.38564,82.6144,22.5119,-0.322011,10.1551,-0.0194295,0.0134128,-0.0011066,1.5599e-05,-0.0194295,-0.0134119,0.248461,-3.27516e-15,0.792291,-0.00014269,0.792276,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-5.4587,13.8751,39.2168,67.3808,83.8848,100.608,-0.0414468,-0.248461,-0.00401794,0.580434,2.42421,6.07484,
9.3152,-153.032,7.50791,82.4921,22.4441,-0.139876,14.9615,-0.0120127,0.00907737,-0.00105828,1.5586e-05,-0.0120127,-0.00907712,0.280804,1.04361e-14,0.79167,-0.000139783,0.791655,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-6.46663,12.8667,38.2088,66.3741,82.8819,99.6124,-0.0325323,-0.280804,-0.0904409,0.433907,2.24246,5.85739,
10.442,-152.88,7.62661,82.3734,22.967,-0.0281934,15.5149,-0.00682904,0.00464405,-0.00100404,1.55737e-05,-0.00682904,-0.00464401,0.308776,2.55351e-15,0.791067,-4.99666e-05,0.791062,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-7.60368,11.7291,37.0715,65.2378,81.7494,98.4874,-0.0204461,-0.308776,-0.170922,0.295067,2.06941,5.64967,
11.6992,-152.71,7.64984,82.3501,23.0662,0.15717,10.6403,-0.00359552,0.00176334,-0.000944572,1.55714e-05,-0.00359552,-0.00176333,0.314069,8.65974e-15,0.790949,0.000119867,0.790963,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-8.87228,10.4604,35.8029,63.9694,80.4816,97.221,-0.0178902,-0.314069,-0.186504,0.268049,2.03569,5.60915,
12.9559,-152.543,7.60648,82.3935,22.9637,0.205204,9.79076,-0.00131138,0.000204082,-0.000885704,1.55758e-05,-0.00131138,-0.000204082,0.305632,9.71445e-16,0.791169,3.46504e-05,0.791173,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-10.14,9.19283,34.5352,62.7014,79.2123,95.949,-0.0240879,-0.305632,-0.158883,0.316992,2.09713,5.68327,
14.2082,-152.378,7.53085,82.4691,22.8959,0.239677,10.7558,0.000385124,-0.000633899,-0.000827277,1.55836e-05,0.000385124,0.000633899,0.29245,-1.16573e-15,0.791553,3.36965e-05,0.791557,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-11.4031,7.93015,33.2724,61.4378,77.9464,94.6783,-0.0364258,-0.29245,-0.112249,0.400805,2.20273,5.81096,
15.2072,-152.249,7.45534,82.5447,22.8541,0.236042,11.3732,0.00157953,-0.000931493,-0.000780754,1.55916e-05,0.00157953,0.000931493,0.280779,-2.80331e-15,0.791937,6.96043e-06,0.791937,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-12.4104,6.92317,32.2651,60.4299,76.936,93.6632,-0.0502366,-0.280779,-0.0671778,0.482998,2.30668,5.93696,
16.3285,-152.105,7.31751,82.6825,22.4275,0.224146,11.7548,0.00276779,-0.00022657,-0.000728882,1.56063e-05,0.00276779,0.00022657,0.263833,-4.60743e-15,0.792637,-6.91437e-05,0.792628,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-13.5407,5.79335,31.1347,59.2981,75.7998,92.5182,-0.079807,-0.263833,0.0107409,0.628679,2.49207,6.16259,
17.5748,-151.947,7.22968,82.7703,22.4457,0.140188,15.7157,0.00382004,-0.000449753,-0.000670678,1.56159e-05,0.00382004,0.000449753,0.254556,7.21645e-16,0.793084,-0.000116224,0.793068,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-14.7968,4.53752,29.8784,58.0408,74.5396,91.2524,-0.100169,-0.254556,0.0588657,0.719978,2.60867,6.3048,
18.8267,-151.79,7.15416,82.8459,22.5799,0.160708,15.4882,0.00373304,-0.000749904,-0.000612065,1.56243e-05,0.00373304,0.000749903,0.248838,7.49401e-15,0.793468,-6.50482e-05,0.793459,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-16.0584,3.27609,28.6166,56.778,73.2744,89.9823,-0.119934,-0.248838,0.0979826,0.796212,2.70665,6.42481,
19.9602,-151.649,7.13628,82.8637,23.028,0.147083,14.2449,0.00329341,-0.00177534,-0.000558636,1.56263e-05,0.00329341,0.00177534,0.247007,4.16334e-16,0.793559,-6.31794e-05,0.79355,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-17.2006,2.1339,27.4743,55.6355,72.1313,88.838,-0.124136,-0.247007,0.107719,0.814735,2.73032,6.45369,
21.0956,-151.509,7.04414,82.9559,22.7417,0.210178,10.1,0.00243225,-0.00138717,-0.000505545,1.56367e-05,0.00243225,0.00138717,0.243676,2.58127e-15,0.794028,-3.88764e-05,0.794022,2.90826,22.1083,47.2083,75.0636,91.1935,107.308,-153.909,-151.629,-148.129,-143.929,-139.979,-134.209,-18.3445,0.990241,26.33,54.4901,70.9827,87.6835,-0.151895,-0.243676,0.151797,0.904096,2.8462,6.59643,
22.3571,-151.355,6.96011,83.0399,22.6494,0.13624,12.8217,-0.233577,0.0470985,-0.0018282,2.57887e-05,-0.233577,-0.0470638,-0.190317,-1.56541e-14,0.214016,-0.000158095,0.214065,22.1083,47.2083,75.0636,91.1935,107.308,114.263,-151.629,-148.129,-143.929,-139.979,-134.209,-130.651,-0.28022,25.0589,53.2179,69.7077,86.4029,93.738,-0.242329,0.190317,0.983926,2.95022,6.72495,9.41431,
23.4926,-151.217,6.94817,83.0518,23.0328,0.0876966,13.3327,-0.180938,0.0432313,-0.00174,2.57921e-05,-0.180938,-0.0432044,-0.196408,1.38778e-16,0.214113,-5.6681e-05,0.21413,22.1083,47.2083,75.0636,91.1935,107.308,114.263,-151.629,-148.129,-143.929,-139.979,-134.209,-130.651,-1.42401,23.915,52.0738,68.5632,85.2576,92.5922,-0.241509,0.196408,0.995874,2.9656,6.7438,9.43469,
24.6278,-151.08,6.8716,83.1284,22.7166,-0.315523,9.8366,-0.132559,0.040723,-0.00165339,2.58146e-05,-0.132559,-0.0407005,-0.227962,-5.10703e-15,0.214732,0.000104735,0.214699,22.1083,47.2083,75.0636,91.1935,107.308,114.263,-151.629,-148.129,-143.929,-139.979,-134.209,-130.651,-2.56712,22.7713,50.929,67.4157,84.1051,91.4361,-0.243808,0.227962,1.06505,3.0568,6.8573,9.55799,
25.8874,-150.924,6.96571,83.0343,22.6435,-0.542295,12.9255,-0.0879708,0.034973,-0.00155291,2.5787e-05,-0.0879708,-0.0349588,-0.188281,-6.07847e-15,0.213971,-8.54441e-05,0.213997,22.1083,47.2083,75.0636,91.1935,107.308,114.263,-151.629,-148.129,-143.929,-139.979,-134.209,-130.651,-3.83675,21.5024,49.6615,66.1514,82.847,90.1824,-0.241883,0.188281,0.979129,2.94381,6.7169,9.40554,
26.894,-150.794,7.13497,82.8651,22.6622,-0.598262,13.6429,-0.0608765,0.0288906,-0.00147065,2.57382e-05,-0.0608765,-0.0288825,-0.121197,9.74221e-15,0.212603,-0.000114361,0.212638,22.1083,47.2083,75.0636,91.1935,107.308,114.263,-151.629,-148.129,-143.929,-139.979,-134.209,-130.651,-4.85239,20.488,48.6492,65.1449,81.8515,89.1949,-0.234113,0.121197,0.82886,2.74482,6.46858,9.13554,
28.0288,-150.643,7.41048,82.5895,23.0577,-0.493259,13.4933,-0.0391067,0.0207393,-0.00137653,2.5661e-05,-0.0391067,-0.0207363,-0.019287,6.93889e-16,0.210376,3.79377e-05,0.210364,22.1083,47.2083,75.0636,91.1935,107.308,114.263,-151.629,-148.129,-143.929,-139.979,-134.209,-130.651,-5.99821,19.3436,47.5079,64.0126,80.737,88.093,-0.214157,0.019287,0.591516,2.42813,6.0715,8.70312,
29.163,-150.488,7.57326,82.4267,22.7238,-0.250979,9.82825,-0.0247,0.0148103,-0.00128522,2.56165e-05,-0.0247,-0.0148092,0.039628,1.69309e-15,0.209061,7.82763e-06,0.209058,22.1083,47.2083,75.0636,91.1935,107.308,114.263,-151.629,-148.129,-143.929,-139.979,-134.209,-130.651,-7.14357,18.1988,46.3646,62.8745,79.6091,86.9726,-0.201075,-0.039628,0.452583,2.2423,5.83814,8.44885,
30.1701,-150.35,7.68895,82.3111,22.6899,-0.165395,12.9882,-0.0158906,0.0102359,-0.00120495,2.55855e-05,-0.0158906,-0.0102356,0.0789855,4.46865e-15,0.208241,-4.95176e-05,0.208241,22.1083,47.2083,75.0636,91.1935,107.308,114.263,-151.629,-148.129,-143.929,-139.979,-134.209,-130.651,-8.16051,17.1821,45.3489,61.8623,78.6042,85.9729,-0.189267,-0.0789855,0.356358,2.11273,5.67478,8.27062,
31.3045,-150.193,7.81442,82.1856,23.108,-0.0181572,13.2512,-0.00975369,0.00536845,-0.00111486,2.55523e-05,-0.00975369,-0.00536839,0.117824,-3.19189e-15,0.207879,7.47228e-06,0.207879,22.1083,47.2083,75.0636,91.1935,107.308,114.263,-151.629,-148.129,-143.929,-139.979,-134.209,-130.651,-9.30607,16.0367,44.2044,60.7216,77.4713,84.8457,-0.172604,-0.117824,0.255833,1.97604,5.50142,8.08111,
32.438,-150.036,7.79312,82.2069,22.7231,0.149601,9.35456,-0.00599232,0.00329157,-0.00102749,2.55579e-05,-0.00599232,-0.00329155,0.113303,1.58207e-15,0.207941,-7.43191e-05,0.20794,22.1083,47.2083,75.0636,91.1935,107.308,114.263,-151.629,-148.129,-143.929,-139.979,-134.209,-130.651,-10.4503,14.8924,43.0599,59.5765,76.3249,83.6983,-0.177511,-0.113303,0.270833,1.99718,5.52879,8.11123,
33.5704,-149.881,7.80241,82.1976,22.9952,0.12795,12.9894,-0.00328826,0.000879466,-0.000939712,2.55555e-05,-0.00328826,-0.000879466,0.115271,8.88178e-16,0.207914,0.000139685,0.207915,22.1083,47.2083,75.0636,91.1935,107.308,114.263,-151.629,-148.129,-143.929,-139.979,-134.209,-130.651,-11.5933,13.7495,41.9171,58.434,75.1829,82.5568,-0.175348,-0.115271,0.264273,1.98793,5.51681,8.09804,
34.7002,-149.728,7.70875,82.2912,22.6493,0.243194,10.4033,-0.00169767,0.000474686,-0.000853685,2.55802e-05,-0.00169767,-0.000474686,0.0931549,3.03924e-15,0.208184,8.44515e-05,0.208185,22.1083,47.2083,75.0636,91.1935,107.308,114.263,-151.629,-148.129,-143.929,-139.979,-134.209,-130.651,-12.7331,12.6095,40.7764,57.2905,74.0336,81.4033,-0.194667,-0.0931549,0.332443,2.0831,5.63936,8.23265,
