c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,delta_position,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
-96.2989,62.2007,223.991,226.009,22.4774,-0.417247,11.5181,-0.00854028,0.00133178,0.00118856,2.2e-06,-0.00854028,-0.00133178,-0.392573,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-4.51846,16.3257,39.5154,58.2407,75.3091,99.9431,-0.00281535,0.392573,1.92433,4.6507,7.72228,14.198,
-97.1109,61.4093,224.111,225.889,22.8706,-0.319333,15.1859,-0.0108983,0.00193548,0.00119635,2.18809e-06,-0.0108983,-0.00193548,-0.355355,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-5.65239,15.1925,38.3855,57.1164,74.1912,98.8387,0.00365716,0.355355,1.8385,4.52561,7.56142,13.9855,
-97.833,60.703,224.234,225.767,22.9623,-0.391803,11.4737,-0.0122764,0.0022182,0.00120327,2.17601e-06,-0.0122764,-0.00221819,-0.32052,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-6.66241,14.1832,37.3793,56.1159,73.1972,97.8583,0.0133681,0.32052,1.7541,4.40118,7.40049,13.7719,
-98.7337,59.8172,224.396,225.604,22.8981,-0.361807,10.6813,-0.0139508,0.00242288,0.00121186,2.16006e-06,-0.0139508,-0.00242287,-0.277443,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-7.92562,12.9208,36.1208,54.8649,71.9546,96.6338,0.0295355,0.277443,1.64509,4.23891,7.18966,13.491,
-99.5401,59.02,224.581,225.419,22.49,-0.375284,11.2908,-0.0151164,0.00196114,0.00121957,2.14216e-06,-0.0151164,-0.00196113,-0.234126,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-9.0594,11.7877,34.992,53.7443,70.8434,95.5427,0.0532412,0.234126,1.52718,4.06073,6.95652,13.1784,
-100.345,58.2205,224.68,225.32,22.8736,-0.319038,15.0836,-0.0159991,0.00300103,0.00122704,2.13257e-06,-0.0159991,-0.00300102,-0.211003,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-10.1937,10.6537,33.8602,52.6169,69.721,94.431,0.0662678,0.211003,1.46382,3.96484,6.83098,13.0101,
-101.149,57.4183,224.858,225.142,22.5885,-0.421426,11.4497,-0.0161202,0.00268891,0.00123459,2.11551e-06,-0.0161202,-0.0026889,-0.176381,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-11.3292,9.51855,32.7288,51.4932,68.6061,93.3353,0.0963979,0.176381,1.35711,3.79987,6.61287,12.7152,
-101.953,56.6114,224.96,225.04,22.9444,-0.344273,14.1615,-0.0162205,0.0037226,0.00124197,2.10575e-06,-0.0162205,-0.00372258,-0.156671,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-12.4682,8.37963,31.592,50.3607,67.4786,92.2186,0.113943,0.156671,1.29593,3.70514,6.48756,12.5457,
-102.756,55.8019,225.137,224.863,22.6785,-0.465702,10.7978,-0.0156613,0.00347721,0.0012494,2.08901e-06,-0.0156613,-0.00347719,-0.129084,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-13.6081,7.23972,30.4555,49.2315,66.358,91.1165,0.150692,0.129084,1.1967,3.54798,6.27756,12.2593,
-103.646,54.8988,225.324,224.676,22.6365,-0.392664,13.3248,-0.015501,0.0033914,0.00125755,2.07144e-06,-0.015501,-0.00339139,-0.103384,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-14.8756,5.97204,29.1912,47.9748,65.1101,89.888,0.19306,0.103384,1.09519,3.38516,6.05881,11.9597,
-104.357,54.1741,225.468,224.532,22.6799,-0.429496,13.6732,-0.0152432,0.00344376,0.001264,2.05805e-06,-0.0152432,-0.00344374,-0.0865202,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-15.8898,4.95754,28.1791,46.9684,64.1103,88.903,0.228461,0.0865202,1.02012,3.26299,5.89366,11.7324,
-105.156,53.3541,225.585,224.415,23.0829,-0.420672,13.2632,-0.015052,0.00429613,0.00127116,2.04716e-06,-0.015052,-0.00429611,-0.0733248,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-17.0343,3.8128,27.0362,45.8301,62.9773,87.7819,0.258024,0.0733248,0.959292,3.16362,5.75913,11.547,
-105.865,52.6228,225.733,224.267,23.117,-0.495834,9.51248,-0.0148771,0.00431347,0.00127752,2.03353e-06,-0.0148771,-0.00431344,-0.0606374,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-18.0521,2.79444,26.0201,44.8196,61.9735,86.7929,0.299121,0.0606374,0.886686,3.04252,5.59378,11.3176,
-106.57,51.8907,225.896,224.104,23.0273,-0.463051,9.2535,-0.015191,0.00407484,0.00128381,2.01862e-06,-0.015191,-0.00407482,-0.0496061,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-19.0676,1.77814,25.006,43.8116,60.9727,85.8083,0.347376,0.0496061,0.809597,2.91196,5.41443,11.0677,
-107.27,51.1596,226.058,223.942,22.9381,-0.461295,10.0927,-0.0156806,0.00385795,0.00129002,2.00391e-06,-0.0156806,-0.00385793,-0.0415528,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-20.079,0.76581,23.9957,42.8072,59.9752,84.8267,0.398211,0.0415528,0.735922,2.78515,5.23913,10.8222,
-108.052,50.3384,226.283,223.717,22.4678,-0.442634,10.9122,-0.00423391,0.0135167,0.000828774,6.31765e-06,-0.00423391,-0.0135159,-0.63937,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-0.368107,22.8644,41.6837,58.8613,83.7345,97.08,0.0362524,0.63937,2.61469,5.00121,10.4866,14.9809,
-108.832,49.515,226.421,223.579,22.819,-1.11761,15.2303,0.00626828,0.0129842,0.000851381,6.29414e-06,0.00626828,-0.0129835,-0.581014,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-1.50165,21.7322,40.5563,57.7396,82.626,95.9823,0.0340052,0.581014,2.51088,4.85591,10.2812,14.7433,
-109.604,48.6845,226.819,223.181,22.5841,-0.857028,11.8954,0.00942701,0.00795242,0.000875855,6.22778e-06,0.00942701,-0.00795226,-0.425582,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-2.63584,20.6013,39.4382,56.6374,81.5608,94.9478,0.0397352,0.425582,2.22484,4.45063,9.7032,14.0725,
-110.289,47.9405,227.133,222.867,22.586,-0.679256,14.1377,0.00798004,0.00422613,0.000897064,6.17657e-06,0.00798004,-0.0042261,-0.307948,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-3.64639,19.5925,38.439,55.6501,80.602,94.0127,0.0494683,0.307948,2.00393,4.13542,9.2513,13.5472,
-111.058,47.0978,227.373,222.627,23.0191,-0.486916,14.1025,0.00418398,0.00208669,0.000919889,6.13814e-06,0.00418398,-0.00208669,-0.221004,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-4.78697,18.4528,37.3063,54.5261,79.4992,92.9278,0.059851,0.221004,1.83804,3.89744,8.90877,13.1485,
-111.74,46.3454,227.567,222.433,23.075,-0.388123,10.0923,7.59551e-05,0.000563874,0.0009399,6.10743e-06,7.59551e-05,-0.000563874,-0.154724,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-5.80281,17.4374,36.2962,53.523,78.5129,91.9558,0.0724936,0.154724,1.70773,3.70863,8.63513,12.8292,
-112.421,45.5932,227.72,222.28,22.969,-0.287769,9.65004,-0.00401627,-0.000190623,0.000959451,6.08355e-06,-0.00401627,0.000190623,-0.105341,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-6.81678,16.4235,35.2865,52.5185,77.5215,90.9756,0.0851624,0.105341,1.60799,3.56289,8.42265,12.5808,
-113.266,44.6548,227.856,222.144,22.8989,-0.243816,10.6528,-0.00833064,-0.000118899,0.000983304,6.06252e-06,-0.00833064,0.000118899,-0.0638208,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-8.07986,15.1604,34.0269,51.2635,76.278,89.7419,0.098838,0.0638208,1.52166,3.43563,8.23599,12.3622,
-113.94,43.9052,227.944,222.056,22.8633,-0.229524,11.2973,-0.0109999,0.000342202,0.00100211,6.04901e-06,-0.0109999,-0.000342202,-0.0385979,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-9.08744,14.1528,33.0214,50.261,75.2828,88.753,0.109312,0.0385979,1.46746,3.35495,8.11689,12.2224,
-114.612,43.1558,228.025,221.975,22.8456,-0.246201,11.6192,-0.0129744,0.000965558,0.00102079,6.03668e-06,-0.0129744,-0.000965557,-0.016788,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-10.0937,13.1464,32.0171,49.2593,74.2878,87.7638,0.120271,0.016788,1.41904,3.28222,8.00887,12.0954,
-115.532,42.1255,228.184,221.816,22.4329,-0.267281,11.7783,-0.014646,0.00104282,0.00104653,6.0126e-06,-0.014646,-0.00104282,0.0207063,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-11.4749,11.7648,30.6393,47.8866,72.9282,86.4154,0.14729,-0.0207063,1.32916,3.14447,7.80162,11.8507,
-116.285,41.2795,228.239,221.761,22.8767,-0.247394,15.6133,-0.0153146,0.00248684,0.00106718,6.00443e-06,-0.0153146,-0.00248683,0.03395,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-12.607,10.6325,29.5083,46.7573,71.8032,85.2943,0.156101,-0.03395,1.298,3.09694,7.73033,11.7666,
-117.038,40.4303,228.389,221.611,22.5705,-0.370843,11.4157,-0.015216,0.00231444,0.00108818,5.98202e-06,-0.015216,-0.00231443,0.0628039,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-13.7415,9.49749,28.3767,45.6304,70.6884,84.19,0.188111,-0.0628039,1.21971,2.97347,7.54124,11.5422,
-117.79,39.577,228.474,221.526,22.9158,-0.301361,14.3278,-0.0154093,0.00332675,0.00110888,5.96938e-06,-0.0154093,-0.00332673,0.0794155,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-14.8787,8.35983,27.2409,44.4972,69.5619,83.0695,0.206079,-0.0794155,1.175,2.90309,7.43357,11.4144,
-118.625,38.6254,228.604,221.396,23.0179,-0.422252,11.0594,-0.0149598,0.00389986,0.00113192,5.95027e-06,-0.0149598,-0.00389984,0.100945,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-16.1445,7.09337,25.9772,43.2374,68.3123,81.8289,0.23723,-0.100945,1.11067,2.79963,7.27328,11.2235,
-119.374,37.7679,228.804,221.196,22.5715,-0.417813,10.1539,-0.0149679,0.00301446,0.00115274,5.92116e-06,-0.0149679,-0.00301445,0.127501,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-17.2816,5.95494,24.8429,42.1089,67.1993,80.7295,0.291795,-0.127501,1.01818,2.64687,7.03296,10.936,
-120.119,36.9087,228.921,221.079,22.9097,-0.360864,14.3218,-0.0154147,0.00361546,0.0011732,5.90425e-06,-0.0154147,-0.00361544,0.142656,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-18.4181,4.8175,23.7078,40.977,66.0764,79.6146,0.324227,-0.142656,0.964339,2.55767,6.89236,10.7677,
-120.945,35.9512,229.087,220.913,22.9604,-0.441202,11.1055,-0.0155313,0.0037211,0.00119589,5.88056e-06,-0.0155313,-0.00372108,0.159413,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-19.6817,3.55244,22.4459,39.7196,64.8314,78.3808,0.374782,-0.159413,0.892853,2.43615,6.69811,10.5342,
-121.767,34.9911,229.266,220.735,22.9484,-0.416292,10.6812,-0.0160861,0.00366879,0.00121845,5.85539e-06,-0.0160861,-0.00366878,0.173608,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-20.9448,2.28755,21.1842,38.4626,63.5876,77.1489,0.432912,-0.173608,0.819837,2.30935,6.49312,10.287,
-122.422,34.2227,229.412,220.588,22.9024,-0.428706,10.7967,-0.0166108,0.00360285,0.00123636,5.83498e-06,-0.0166108,-0.00360283,0.182261,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-21.9531,1.27769,20.1768,37.459,62.5946,76.1655,0.483524,-0.182261,0.762976,2.20841,6.32807,10.0873,
-123.236,33.262,229.599,220.4,22.8126,-0.418674,11.2232,-0.0174234,0.00347462,0.00125855,5.80903e-06,-0.0174234,-0.0034746,0.189547,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-23.2103,0.018135,18.9202,36.2071,61.356,74.9392,0.552407,-0.189547,0.693715,2.08247,6.11969,9.83443,
-123.883,32.4926,229.745,220.255,22.7852,-0.413641,12.0518,-0.150298,0.031112,0.00039951,1.29032e-05,-0.150298,-0.031102,-0.643033,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-0.988082,17.9162,35.2065,60.3656,73.9581,86.8638,-0.192347,0.643033,1.988,5.9615,9.64183,13.9915,
-124.69,31.529,229.92,220.08,22.8322,-0.449969,12.5178,-0.117557,0.0290755,0.000450953,1.28507e-05,-0.117557,-0.0290673,-0.585164,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-2.24545,16.6613,33.9556,59.1267,72.7304,85.6494,-0.19246,0.585164,1.8773,5.77393,9.41271,13.7229,
-125.413,30.6599,230.142,219.858,22.4453,-0.708749,11.9868,-0.0906706,0.0262168,0.000497856,1.27851e-05,-0.0906706,-0.0262108,-0.518489,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-3.37663,15.533,32.8322,58.0182,71.6359,84.5715,-0.185828,0.518489,1.74357,5.54257,9.12859,13.3887,
-126.133,29.7854,230.341,219.659,22.795,-0.708441,15.5474,-0.0684792,0.0238777,0.000544084,1.27272e-05,-0.0684792,-0.0238732,-0.460396,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-4.50984,14.4021,31.7055,56.9046,70.5347,83.485,-0.178149,0.460396,1.6253,5.33669,8.87532,13.0904,
-126.849,28.9057,230.656,219.344,22.5612,-0.836147,12.2022,-0.0509772,0.0196135,0.000591515,1.26373e-05,-0.0509772,-0.019611,-0.377429,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-5.6452,13.27,30.5795,55.7986,69.4479,82.4212,-0.15711,0.377429,1.44716,5.01993,8.48355,12.6273,
-127.563,28.0187,230.925,219.075,22.9647,-0.693396,14.4121,-0.0387026,0.0162796,0.000637949,1.25623e-05,-0.0387026,-0.0162782,-0.309904,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-6.78421,12.1332,29.4476,54.6832,68.3487,81.3413,-0.135785,0.309904,1.29832,4.75259,8.15207,12.2349,
-128.273,27.1277,231.26,218.74,22.656,-0.692748,10.6117,-0.0301116,0.0119096,0.000684679,1.24709e-05,-0.0301116,-0.0119091,-0.23528,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-7.92412,10.9956,28.3155,53.5708,67.2559,80.2722,-0.0998864,0.23528,1.12253,4.42932,7.7489,11.7557,
-128.979,26.2323,231.487,218.513,22.9514,-0.499409,13.5412,-0.025039,0.00955206,0.000729743,1.24104e-05,-0.025039,-0.00955177,-0.187185,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-9.06515,9.85576,27.179,52.4472,66.1453,79.1773,-0.0731704,0.187185,1.00595,4.21285,7.4783,11.4336,
-129.682,25.3359,231.75,218.249,22.6323,-0.509016,10.7434,-0.0217624,0.0066459,0.000774728,1.23412e-05,-0.0217624,-0.00664581,-0.138813,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-10.2045,8.71738,26.0442,51.3269,65.0399,78.09,-0.0343714,0.138813,0.87776,3.96821,7.17052,11.0658,
-130.383,24.4363,231.906,218.094,22.9627,-0.349847,13.7594,-0.0200156,0.00574245,0.000818341,1.2301e-05,-0.0200156,-0.00574239,-0.111591,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-11.3449,7.57745,24.9062,50.1973,63.9189,76.9795,-0.0102015,0.111591,0.803475,3.82525,6.9903,10.8501,
-131.081,23.5362,232.109,217.891,22.6428,-0.409143,10.6328,-0.0186652,0.00412259,0.000862036,1.22495e-05,-0.0186652,-0.00412257,-0.0828515,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-12.4838,6.43877,23.7699,49.0714,62.8042,75.8783,0.0279127,0.0828515,0.713509,3.64591,6.76246,10.5761,
-131.777,22.6333,232.22,217.78,22.9385,-0.292912,13.6596,-0.0179326,0.00419091,0.00090477,1.22214e-05,-0.0179326,-0.00419089,-0.0675742,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-13.624,5.29866,22.631,47.9382,61.677,74.7585,0.0494967,0.0675742,0.66447,3.54758,6.63737,10.4255,
-132.471,21.73,232.392,217.608,22.6165,-0.389286,10.8508,-0.0171976,0.00330937,0.000947679,1.21786e-05,-0.0171976,-0.00330935,-0.0501035,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-14.7628,4.15987,21.4939,46.8096,60.5576,73.6505,0.0887373,0.0501035,0.595051,3.4023,6.45091,10.1998,
-133.163,20.8239,232.489,217.511,22.9696,-0.299527,13.8905,-0.0169614,0.00382126,0.000989916,1.21546e-05,-0.0169614,-0.00382124,-0.0402997,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-15.9028,3.01978,20.3547,45.6752,59.4283,72.5275,0.11114,0.0402997,0.555744,3.31991,6.34511,10.0717,
-133.853,19.9174,232.669,217.331,22.6265,-0.409207,10.5454,-0.0164826,0.00299881,0.00103239,1.21108e-05,-0.0164826,-0.0029988,-0.029437,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-17.0414,1.8809,19.2173,44.5464,58.309,71.4198,0.159637,0.029437,0.4905,3.17522,6.15726,9.84278,
-134.463,19.11,232.797,217.203,22.5563,-0.313251,13.7903,-0.0166349,0.00289827,0.00106976,1.20799e-05,-0.0166349,-0.00289826,-0.0233769,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-18.0533,0.868655,18.2061,43.5411,57.3103,70.4293,0.195924,0.0233769,0.445639,3.07366,6.0249,9.68106,
-135.073,18.3009,232.915,217.085,22.6158,-0.369643,14.3848,0.022583,-0.00440128,0.00133167,1.02643e-05,0.022583,0.00440125,-0.406644,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-0.14434,17.1939,42.5342,56.3095,69.436,92.0448,0.0200105,0.406644,2.9826,5.90553,9.53473,18.9085,
-135.759,17.3856,233.012,216.988,23.0561,-0.40158,13.7132,0.0148768,-0.00303833,0.00136885,1.02254e-05,0.0148768,0.00303832,-0.375038,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-1.28832,16.0506,41.3952,55.1754,68.3081,90.9327,0.0177591,0.375038,2.90809,5.8077,9.41467,18.7501,
-136.444,16.4675,233.208,216.792,22.7367,-0.40592,9.63602,0.00735188,-0.00333529,0.00140765,1.01477e-05,0.00735188,0.00333527,-0.318293,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-2.43334,14.9067,40.2598,54.0499,67.1948,89.8512,0.0202804,0.318293,2.7647,5.61719,9.17925,18.4373,
-137.125,15.5478,233.319,216.681,23.0328,-0.306582,12.6949,0.00017126,-0.0020297,0.00144444,1.01042e-05,0.00017126,0.00202969,-0.286561,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-3.57793,13.7626,39.1205,52.916,66.0677,88.742,0.0220326,0.286561,2.68401,5.50986,9.04654,18.2608,
-137.803,14.6295,233.496,216.504,22.6582,-0.385022,9.89655,-0.00554853,-0.00183066,0.00148193,1.00349e-05,-0.00554853,0.00183066,-0.242244,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-4.71909,12.6222,37.9874,51.7916,64.9542,87.657,0.0315244,0.242244,2.56099,5.34403,8.83987,17.9838,
-138.478,13.7095,233.594,216.406,22.9431,-0.301015,13.4444,-0.0103147,-0.000135586,0.00151776,9.99702e-06,-0.0103147,0.000135586,-0.218078,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-5.86017,11.4815,36.8505,50.6595,63.8281,86.5465,0.0370301,0.218078,2.49343,5.25284,8.72616,17.8312,
-139.15,12.7897,233.763,216.237,22.6321,-0.430829,10.7275,-0.0136285,0.000400647,0.00155426,9.93239e-06,-0.0136285,-0.000400647,-0.182726,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-6.99919,10.3429,35.7186,49.5356,62.7143,85.4594,0.0526631,0.182726,2.38348,5.10228,8.53687,17.5751,
-139.894,11.7649,233.936,216.065,22.6153,-0.373563,13.6716,-0.0164139,0.00135747,0.00159417,9.86681e-06,-0.0164139,-0.00135747,-0.149797,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-8.26558,9.07683,34.459,48.2841,61.4732,84.2454,0.0719865,0.149797,2.27408,4.95124,8.34611,17.3158,
-140.488,10.9422,234.068,215.932,22.6626,-0.456855,13.772,-0.0176835,0.00229578,0.00162575,9.81678e-06,-0.0176835,-0.00229578,-0.126985,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-9.28006,8.06248,33.4495,47.2808,60.4777,83.2706,0.0893912,0.126985,2.1924,4.83749,8.20176,17.1186,
-141.229,9.90917,234.253,215.747,22.7278,-0.482005,13.3218,-0.018681,0.00325173,0.00166509,9.74797e-06,-0.018681,-0.00325172,-0.0988228,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-10.551,6.79157,32.1851,46.0249,59.2325,82.054,0.117055,0.0988228,2.08251,4.68306,8.00484,16.8482,
-141.894,8.97406,234.395,215.605,23.1651,-0.545517,12.7058,-0.0191251,0.00463701,0.00169997,9.69558e-06,-0.0191251,-0.00463698,-0.07868,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-11.6984,5.64405,31.0424,44.8886,58.1044,80.9477,0.139817,0.07868,1.99954,4.56584,7.85493,16.6418,
-142.702,7.82857,234.695,215.305,22.7797,-0.629007,8.6221,-0.0198141,0.00422427,0.00174314,9.58601e-06,-0.0198141,-0.00422425,-0.0463229,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-13.0992,4.24272,29.6508,43.5102,56.7431,79.6321,0.198334,0.0463229,1.83407,4.32778,7.54758,16.2147,
-143.429,6.78613,234.961,215.039,22.6245,-0.562064,12.2771,-0.0209825,0.00405631,0.00178155,9.49023e-06,-0.0209825,-0.00405629,-0.0234849,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-14.3692,2.97187,28.388,42.2589,55.5066,78.4357,0.25622,0.0234849,1.69294,4.12211,7.28027,15.8407,
-144.079,5.84676,235.147,214.853,23.0031,-0.585039,13.6619,-0.0218673,0.00494191,0.00181519,9.42461e-06,-0.0218673,-0.00494187,-0.00996472,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-15.5102,1.82995,27.2513,41.13,54.3879,77.3445,0.29871,0.00996472,1.59731,3.98167,7.09702,15.5834,
-144.725,4.90483,235.42,214.58,22.6841,-0.647055,10.1012,-0.0226853,0.00437617,0.0018489,9.32902e-06,-0.0226853,-0.00437615,0.00181621,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-16.6506,0.688039,26.1167,40.0065,53.2791,76.2759,0.369569,-0.00181621,1.46436,3.78254,6.83467,15.2115,
