c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
129.079,-108.374,81.6361,8.36388,22.2699,-5.3122,11.4513,-0.0874318,0.0355128,0.015454,-8.67958e-05,-0.0874318,-0.0354979,129.108,129.128,126.898,122.338,117.208,98.3483,-108.669,-100.349,-89.959,-79.979,-69.827,-42.029,-0.287755,7.94666,17.9018,27.1124,36.4102,61.1692,-0.0722248,1.11821,4.83582,10.799,17.3511,40.0541,
129.167,-107.273,83.7878,6.21222,21.9135,-5.30033,9.39227,-0.100732,0.0357541,0.014564,-8.39156e-05,-0.100732,-0.0357388,129.108,129.128,126.898,122.338,117.208,98.3483,-108.669,-100.349,-89.959,-79.979,-69.827,-42.029,-1.39371,6.8796,16.9673,26.3953,35.9325,61.5264,-0.0930616,0.787371,4.12859,9.74176,15.9402,37.6975,
129.222,-105.928,86.2282,3.77183,22.175,-4.78245,14.2584,-0.109806,0.0349394,0.0136489,-8.10173e-05,-0.109806,-0.0349252,129.108,129.128,126.898,122.338,117.208,98.3483,-108.669,-100.349,-89.959,-79.979,-69.827,-42.029,-2.74275,5.56055,15.7814,25.4398,35.2323,61.7294,-0.0667703,0.460586,3.36924,8.57588,14.3626,35.0104,
129.229,-104.826,88.1523,1.84768,21.953,-4.49513,12.5981,-0.112591,0.0327659,0.0129977,-7.90246e-05,-0.112591,-0.0327542,129.108,129.128,126.898,122.338,117.208,98.3483,-108.669,-100.349,-89.959,-79.979,-69.827,-42.029,-3.8452,4.47112,14.7838,24.6116,34.5929,61.7684,-0.00298143,0.245289,2.80913,7.68854,13.1432,32.8897,
129.196,-103.473,90.2147,359.785,22.4134,-4.16793,15.5211,-0.112066,0.0324094,0.0123307,-7.71812e-05,-0.112066,-0.032398,129.108,129.128,126.898,122.338,117.208,98.3483,-108.669,-100.349,-89.959,-79.979,-69.827,-42.029,-5.19584,3.12403,13.5223,23.5194,33.6905,61.559,0.106973,0.0557926,2.24684,6.7694,11.8613,30.617,
129.127,-102.238,92.0296,357.97,22.5137,-4.04916,11.4516,-0.108281,0.031151,0.0117895,-7.58098e-05,-0.108281,-0.0311409,129.108,129.128,126.898,122.338,117.208,98.3483,-108.669,-100.349,-89.959,-79.979,-69.827,-42.029,-6.4265,1.88757,12.3501,22.4853,32.8126,61.2611,0.246551,-0.0680916,1.79254,5.99624,10.7635,28.6272,
129.008,-100.882,94.007,355.993,22.0798,-3.83861,10.9512,-0.105541,0.0280908,0.0112511,-7.45814e-05,-0.105541,-0.0280834,129.108,129.128,126.898,122.338,117.208,98.3483,-108.669,-100.349,-89.959,-79.979,-69.827,-42.029,-7.77488,0.523384,11.0438,21.3181,31.8037,60.8517,0.443976,-0.157357,1.34116,5.19263,9.6007,26.4722,
128.863,-99.6543,95.6649,354.335,22.0778,-3.51348,15.6729,-0.233265,0.0716976,0.00855139,-4.79637e-05,-0.233265,-0.0715751,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-0.717515,9.84189,20.2233,30.832,60.356,83.004,-0.195429,0.998085,4.55069,8.65354,24.6775,37.2132,
128.666,-98.3005,97.3413,352.659,22.6264,-4.18058,17.2522,-0.180727,0.0676801,0.00809164,-4.59951e-05,-0.180727,-0.067577,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-2.09086,8.49893,18.9798,29.7041,59.6841,82.6892,-0.197248,0.686842,3.93422,7.72496,22.8784,34.7461,
128.443,-97.067,99.1012,350.899,22.884,-4.0191,11.5883,-0.142699,0.0586928,0.00768203,-4.41919e-05,-0.142699,-0.0586255,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-3.34909,7.26286,17.8385,28.6741,59.1055,82.4641,-0.157728,0.400709,3.32467,6.78425,21.0098,32.1653,
128.181,-95.8376,100.875,349.125,22.8202,-3.74094,9.19034,-0.115186,0.0480585,0.0073128,-4.2619e-05,-0.115186,-0.0480215,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-4.60909,6.01507,16.6762,27.6137,58.4709,82.1637,-0.078907,0.150726,2.74587,5.86833,19.1449,29.572,
127.886,-94.6205,102.536,347.464,22.6729,-3.29415,10.0427,-0.0972505,0.0380008,0.00699233,-4.1348e-05,-0.0972505,-0.0379825,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-5.86154,4.76481,15.4967,26.5201,57.749,81.7341,0.0311014,-0.0472387,2.23787,5.04206,17.4188,27.1549,
127.564,-93.415,104.003,345.997,22.6362,-2.87757,11.6933,-0.086085,0.0301216,0.00671742,-4.03736e-05,-0.086085,-0.0301125,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-7.10647,3.51439,14.3012,25.3928,56.9284,81.1548,0.15991,-0.190441,1.81918,4.34025,15.9135,25.0324,
127.289,-92.4569,105.044,344.956,22.6266,-2.53599,12.2634,-0.0801617,0.0254289,0.00652261,-3.97604e-05,-0.0801617,-0.0254234,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-8.09913,2.5136,13.3352,24.4708,56.2115,80.5997,0.271902,-0.271457,1.54175,3.86078,14.8589,23.5359,
126.925,-91.2646,106.192,343.808,22.6163,-2.3575,12.497,-0.0748316,0.0215527,0.00630303,-3.91564e-05,-0.0748316,-0.0215493,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-9.33844,1.26128,12.117,23.2968,55.2515,79.8086,0.417505,-0.338346,1.25771,3.3532,13.7132,21.8999,
126.541,-90.0776,107.237,342.763,22.6844,-2.13545,12.7596,-0.0715325,0.0188309,0.00610106,-3.86693e-05,-0.0715325,-0.0188286,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-10.5768,0.00740794,10.8904,22.1066,54.2447,78.947,0.572391,-0.376504,1.02145,2.91286,12.6888,20.4266,
126.138,-88.8954,108.195,341.805,22.6687,-2.0044,12.2419,-0.240295,0.0342786,0.00569882,-3.85405e-05,-0.240295,-0.0342652,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-1.24791,9.65696,20.9032,53.2004,78.0286,86.9284,-0.39046,0.825247,2.52876,11.7658,19.0893,20.3269,
125.717,-87.7184,109.078,340.922,22.7126,-0.939372,14.5978,-0.220062,0.0333005,0.00550068,-3.80375e-05,-0.220062,-0.0332882,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-2.50368,8.41864,19.6898,52.1255,77.0637,85.9815,-0.384038,0.663411,2.19334,10.9313,17.8712,18.9715,
125.331,-86.6592,109.632,340.368,22.4203,-1.58855,13.6294,-0.193156,0.0360589,0.00534173,-3.77445e-05,-0.193156,-0.0360432,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-3.63445,7.29749,18.5829,51.1016,76.1057,85.0338,-0.367122,0.574661,1.99553,10.4195,17.1179,18.1318,
124.843,-85.3638,110.283,339.717,22.8985,-1.68947,16.0161,-0.157094,0.0393999,0.00515288,-3.74219e-05,-0.157094,-0.0393795,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-5.02282,5.9191,17.2199,49.8322,74.9107,83.8497,-0.335086,0.482529,1.77519,9.8294,16.2435,17.156,
124.427,-84.3054,110.989,339.011,22.6543,-2.27767,10.9068,-0.127743,0.0387136,0.004994,-3.70971e-05,-0.127743,-0.0386943,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-6.16372,4.78746,16.1034,48.8125,73.9682,82.9177,-0.282315,0.400316,1.55353,9.205,15.3094,16.1116,
123.944,-83.1359,111.908,338.092,22.5503,-2.20487,13.0853,-0.101636,0.0351655,0.00481779,-3.67136e-05,-0.101636,-0.035151,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.43277,3.52794,14.8609,47.6884,72.9387,81.9,-0.195563,0.311473,1.28319,8.40947,14.1099,14.7686,
123.44,-81.9748,112.882,337.118,22.6484,-2.22758,13.8945,-0.0821535,0.0301407,0.00464657,-3.63529e-05,-0.0821535,-0.0301316,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-8.7007,2.26705,13.6149,46.5588,71.9024,80.8736,-0.0819097,0.238676,1.01754,7.58459,12.8548,13.3611,
122.968,-80.9339,113.714,336.286,23.0597,-2.01308,12.9763,-0.0704727,0.0260304,0.00449906,-3.60814e-05,-0.0704727,-0.0260245,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-9.84386,1.12738,12.4853,45.5211,70.9386,79.9162,0.0309259,0.192231,0.806252,6.89427,11.796,12.1719,
122.426,-79.7841,114.638,335.362,23.0765,-1.90098,9.16904,0.279243,-0.0677036,0.00733847,-6.11285e-05,0.279243,0.0676004,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-0.1405,11.2258,44.3555,69.8487,78.8312,83.6591,0.161031,0.591879,6.14656,10.6379,10.8691,9.92583,
121.814,-78.5328,115.609,334.391,22.5534,-0.5523,6.45836,0.164871,-0.0644619,0.00705146,-6.07221e-05,0.164871,0.0643728,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.53083,9.84119,43.0603,68.6259,77.611,82.4223,0.152103,0.390227,5.38256,9.44114,9.52003,8.49508,
121.201,-77.2928,116.001,333.999,22.6964,0.0304083,12.97,0.0730862,-0.0521459,0.00678914,-6.05786e-05,0.0730862,0.0520987,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-2.91267,8.46071,41.7132,67.306,76.2914,81.0955,0.155734,0.316034,5.08093,8.96448,8.98187,7.92402,
120.705,-76.2825,116.118,333.882,22.3394,0.0713037,12.5199,0.0199241,-0.0391497,0.00658179,-6.05379e-05,0.0199241,0.0391297,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-4.03791,7.33577,40.5979,66.1987,75.1841,79.9861,0.160935,0.297908,4.9946,8.82564,8.82461,7.75691,
120.209,-75.2685,116.065,333.935,22.7525,-0.123397,16.2168,-0.0152951,-0.0235802,0.00637793,-6.05563e-05,-0.0152951,0.0235759,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-5.16712,6.20642,39.4642,65.0613,74.0468,78.8497,0.156834,0.304419,5.03214,8.88707,8.89442,7.8312,
119.654,-74.1376,116.088,333.912,22.932,-0.679055,12.2837,-0.0365483,-0.00821068,0.00614859,-6.05483e-05,-0.0365483,0.0082105,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-6.42675,4.94686,38.2065,63.8053,72.7907,77.5932,0.157887,0.300843,5.01503,8.85954,8.86323,7.79806,
119.091,-73.0071,116.317,333.683,22.9423,-1.16505,10.5168,-0.0456651,0.00298735,0.0059148,-6.04715e-05,-0.0456651,-0.00298734,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-7.68896,3.68513,36.9634,62.5772,71.5626,76.3609,0.180092,0.277609,4.85888,8.6011,8.56889,7.48454,
118.517,-71.8843,116.764,333.236,22.836,-1.51412,10.3058,-0.0488866,0.00970967,0.00567884,-6.03331e-05,-0.0488866,-0.00970936,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-8.94805,2.42645,35.7394,61.3817,70.3665,75.1561,0.233532,0.242409,4.56421,8.1067,8.00448,6.88277,
117.872,-70.6625,117.51,332.49,22.4157,-1.67584,11.252,-0.0511422,0.011833,0.00541975,-6.01353e-05,-0.0511422,-0.0118325,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-10.3261,1.04756,34.414,60.1001,69.0829,73.8575,0.341864,0.202648,4.09036,7.2987,7.0795,5.89553,
117.27,-69.5612,118.222,331.778,22.4136,-1.59655,15.2575,0.168347,-0.0619709,0.00772972,-8.17488e-05,0.168347,0.0618918,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-0.205024,33.2071,58.9313,67.9106,72.6701,79.1325,0.180061,3.65244,6.54103,6.21011,4.96684,3.17816,
116.653,-68.4624,118.892,331.108,22.563,0.111906,14.0556,0.0778011,-0.0553515,0.00744258,-8.18683e-05,0.0778011,0.0552951,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-1.46277,31.9877,57.7438,66.7187,71.4633,77.9044,0.173547,3.25541,5.84332,5.40755,4.10877,2.24472,
116.162,-67.579,119.009,330.991,22.6042,-0.00258882,13.7194,0.025232,-0.0427308,0.00719829,-8.18939e-05,0.025232,0.0427048,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-2.4736,30.9831,56.7444,65.7184,70.4604,76.8976,0.174798,3.18811,5.72325,5.26909,3.96058,2.08335,
115.608,-66.5807,118.976,331.024,23.0213,-0.114122,13.7774,-0.0143021,-0.0260099,0.00691672,-8.18866e-05,-0.0143021,0.0260041,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-3.61522,29.8397,55.5996,64.5739,69.3166,75.7549,0.172587,3.20507,5.75497,5.30595,4.00016,2.12661,
114.991,-65.4705,119.03,330.97,23.065,-0.707811,9.87312,-0.0388241,-0.00981494,0.00660644,-8.18984e-05,-0.0388241,0.00981462,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-4.88532,28.5725,54.3347,63.3085,68.05,74.4866,0.174926,3.1763,5.70224,5.24487,3.93467,2.05514,
114.43,-64.4776,119.301,330.699,22.6061,-1.14422,9.41102,-0.0513898,-3.68408e-05,0.00633539,-8.19633e-05,-0.0513898,3.68408e-05,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-6.02457,27.447,53.2209,62.1925,66.9277,73.3554,0.195248,3.03833,5.44238,4.94258,3.60997,1.70001,
113.799,-63.3844,119.747,330.253,22.4904,-1.33203,13.6715,-0.0601343,0.00742785,0.00604038,-8.20861e-05,-0.0601343,-0.00742771,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-7.28525,26.2075,51.9993,60.9667,65.6915,72.104,0.236575,2.8189,5.02215,4.45249,3.08305,1.12309,
113.22,-62.4051,120.21,329.79,22.9402,-1.5394,14.6562,-0.0647119,0.0124504,0.00577685,-8.22348e-05,-0.0647119,-0.0124497,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-8.42081,25.0917,50.9005,59.863,64.5765,70.973,0.28762,2.59927,4.59409,3.952,2.54443,0.532726,
112.629,-61.4308,120.837,329.163,22.6685,-1.63934,10.4284,-0.0691676,0.013966,0.00551928,-8.24709e-05,-0.0691676,-0.0139651,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-9.55669,23.9791,49.8082,58.7631,63.461,69.835,0.37178,2.31641,4.02855,3.28838,1.82929,-0.252315,
112.026,-60.4628,121.421,328.579,22.9498,-1.52046,13.1348,-0.0731478,0.0157371,0.00526005,-8.27271e-05,-0.0731478,-0.0157358,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-10.6927,22.8612,48.7064,57.6533,62.3361,68.6886,0.459399,2.06203,3.51077,2.67934,1.17243,-0.974048,
111.414,-59.5025,122.074,327.926,22.6387,-1.5524,10.5028,-0.076743,0.0157226,0.00500393,-8.30555e-05,-0.076743,-0.0157213,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-11.8254,21.7446,47.6046,56.5414,61.2067,67.5343,0.572633,1.79256,2.94649,2.0131,0.452893,-1.76589,
110.652,-58.3374,122.777,327.223,22.9269,-1.36669,13.5576,-0.0797163,0.0167074,0.00468614,-8.34588e-05,-0.0797163,-0.0167059,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-13.2096,20.3728,46.2451,55.1698,59.8155,66.1155,0.707776,1.51595,2.35268,1.30977,-0.307526,-2.60373,
109.948,-57.2859,123.393,326.607,22.9491,-1.3618,10.8526,-0.0805431,0.0173024,0.00439517,-8.38559e-05,-0.0805431,-0.0173007,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-14.4666,19.1226,45.0024,53.9153,58.5434,64.8183,0.840902,1.28772,1.84605,0.707184,-0.960003,-3.32386,
109.378,-56.4511,123.873,326.127,22.9126,-1.26567,10.7196,-0.0804934,0.0175333,0.00416106,-8.41931e-05,-0.0804934,-0.0175315,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-15.4699,18.1218,44.0054,52.9085,57.5225,63.7774,0.953766,1.1197,1.46161,0.24825,-1.45758,-3.87382,
108.658,-55.4159,124.438,325.562,22.859,-1.22555,11.0703,-0.0789433,0.0177759,0.00386603,-8.46236e-05,-0.0789433,-0.017774,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-16.7205,16.8712,42.7568,51.6476,56.2445,62.4753,1.09818,0.932534,1.01893,-0.282249,-2.03354,-4.5114,
108.077,-54.5939,124.87,325.13,22.8281,-1.14738,11.5648,-0.0768369,0.0178162,0.00362808,-8.49767e-05,-0.0768369,-0.0178143,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-17.7187,15.8708,41.7564,50.6371,55.2206,61.4325,1.2171,0.798005,0.689095,-0.679129,-2.46505,-4.98985,
107.342,-53.573,125.377,324.623,22.8199,-1.10759,11.8307,-0.0731721,0.0178206,0.00332741,-8.54175e-05,-0.0731721,-0.0178187,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-18.9648,14.6197,40.5033,49.3715,53.9391,60.1284,1.36604,0.650039,0.312308,-1.13437,-2.96074,-5.54035,
106.6,-52.5589,125.869,324.131,22.8024,-1.03618,11.8782,-0.0689149,0.0173677,0.00302388,-8.58737e-05,-0.0689149,-0.017366,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-20.209,13.3682,39.2479,48.1034,52.6551,58.8221,1.52155,0.517353,-0.0424954,-1.56522,-3.43073,-6.06336,
105.851,-51.5505,126.315,323.684,22.8089,-0.953469,12.0094,-0.0636732,0.0169619,0.00271598,-8.63129e-05,-0.0636732,-0.0169602,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-21.4529,12.1153,37.9899,46.8333,51.3703,57.5166,1.67229,0.406259,-0.355407,-1.94715,-3.8481,-6.52875,
105.171,-50.6486,126.74,323.26,22.4013,-0.890459,11.9018,-0.0589172,0.0155882,0.00243756,-8.6752e-05,-0.0589172,-0.0155869,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-22.5693,10.9886,36.8569,45.6882,50.211,56.3372,1.82586,0.311264,-0.642007,-2.2992,-4.23369,-6.95979,
104.409,-49.65,127.134,322.866,22.4972,-0.751463,15.6747,-0.0528049,0.014664,0.00212244,-8.71798e-05,-0.0528049,-0.014663,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-23.8126,9.73411,35.5952,44.4149,48.9243,55.0316,1.97627,0.230662,-0.900687,-2.61864,-4.58423,-7.35245,
103.637,-48.6507,127.469,322.531,22.5764,-0.688541,14.6644,-0.0455026,0.0140072,0.00180119,-8.75574e-05,-0.0455026,-0.0140062,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-25.063,8.473,34.327,43.1365,47.6344,53.7255,2.11086,0.169568,-1.11263,-2.88202,-4.87388,-7.67767,
102.935,-47.7498,127.717,322.283,23.0593,-0.617518,13.8746,-0.0386727,0.0136398,0.00150682,-8.78467e-05,-0.0386727,-0.0136389,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-26.1961,7.33112,33.1793,41.9811,46.4703,52.5492,2.21478,0.128263,-1.2659,-3.07342,-5.08474,-7.91489,
102.228,-46.8503,128.014,321.986,22.7387,-0.573207,9.30986,-0.0322927,0.0118023,0.00121111,-8.82032e-05,-0.0322927,-0.0118018,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-27.3284,6.1876,32.0282,40.8205,45.2993,51.3634,2.34738,0.0870547,-1.44111,-3.29424,-5.32882,-8.19045,
101.597,-46.0544,128.216,321.784,22.6164,-0.408436,12.3095,-0.0268686,0.0106368,0.000945667,-8.84522e-05,-0.0268686,-0.0106364,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-28.3353,5.17247,31.0076,39.7933,44.2648,50.3188,2.44077,0.0622449,-1.55705,-3.44118,-5.49154,-8.37454,
100.966,-45.261,128.377,321.623,22.6363,-0.356005,13.3472,-0.0210724,0.00961718,0.000678632,-8.86543e-05,-0.0210724,-0.00961688,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-29.3422,4.15876,29.9892,38.7696,43.2353,49.2812,2.51811,0.0454686,-1.64639,-3.5552,-5.61811,-8.5181,
100.332,-44.4677,128.509,321.491,22.671,-0.258279,13.0784,-0.0154175,0.00853883,0.00040975,-8.88226e-05,-0.0154175,-0.00853862,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-30.3516,3.14359,28.9701,37.746,42.207,48.2461,2.58384,0.0340233,-1.71735,-3.64637,-5.71957,-8.63348,
99.6164,-43.574,128.58,321.42,23.1016,-0.176832,12.6889,-0.00911144,0.00794985,0.000104944,-8.89145e-05,-0.00911144,-0.00794968,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-31.4934,1.99861,27.8229,36.5964,41.0548,47.0903,2.61938,0.0278617,-1.75566,-3.69561,-5.77436,-8.69579,
98.8202,-42.582,128.673,321.327,23.0702,-0.104651,8.58281,-0.00295133,0.0062483,-0.000234427,-8.90354e-05,-0.00295133,-0.00624821,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-32.7611,0.726616,26.548,35.3183,39.7734,45.8041,2.66883,0.0228932,-1.80259,-3.7568,-5.84279,-8.77402,
98.0261,-41.5937,128.723,321.277,22.9504,0.0606467,8.8312,-0.0904311,-0.209484,0.0124771,-0.000278563,-0.0904311,0.206498,98.3483,83.6383,79.6835,78.5283,77.0483,77.8783,-42.029,-20.729,-12.6606,-7.87898,-1.33898,5.75,-0.541115,25.2786,34.0473,38.5005,44.5287,49.5401,0.0209171,-1.82708,-3.78894,-5.87881,-8.8153,-13.8974,
97.0067,-40.3136,128.525,321.475,22.6109,9.36329,33.4644,-0.392335,-0.166157,0.0110035,-0.000276501,-0.392335,0.164653,98.3483,83.6383,79.6835,78.5283,77.0483,77.8783,-42.029,-20.729,-12.6606,-7.87898,-1.33898,5.75,-2.1776,23.6484,32.4238,36.8842,42.9225,47.9516,0.0188339,-1.73974,-3.67122,-5.74566,-8.66126,-13.726,
96.0413,-38.7907,123.631,326.369,23.5365,8.26194,30.0047,-0.349413,-0.0238716,0.00746285,-0.000233879,-0.349413,0.0238671,98.3483,83.6383,79.6835,78.5283,77.0483,77.8783,-42.029,-20.729,-12.6606,-7.87898,-1.33898,5.75,-3.974,21.9079,30.816,35.4372,41.7022,47.1449,-0.127312,0.323639,-0.8522,-2.53857,-4.92844,-9.54571,
95.4803,-37.7276,120.152,329.848,24.5038,-1.06963,5.87019,-0.163721,0.0632843,0.00551858,-0.000211322,-0.163721,-0.0632,98.3483,83.6383,79.6835,78.5283,77.0483,77.8783,-42.029,-20.729,-12.6606,-7.87898,-1.33898,5.75,-5.16,20.6468,29.6099,34.3249,40.7234,46.4362,-0.319335,1.70124,1.06809,-0.334776,-2.34009,-6.6186,
94.7713,-36.4479,119.391,330.609,23.3944,-3.75692,0,-0.0108985,0.0927718,0.00438925,-0.000207065,-0.0108985,-0.092507,98.3483,83.6383,79.6835,78.5283,77.0483,77.8783,-42.029,-20.729,-12.6606,-7.87898,-1.33898,5.75,-6.61821,19.1595,28.1302,32.8634,39.2879,45.0572,-0.377584,1.98564,1.47163,0.131518,-1.78862,-5.99086,
94.0753,-35.3073,120.529,329.471,17.5228,-5.81615,4.7611,0.0422746,0.0821971,0.00383778,-0.000213511,0.0422746,-0.0820128,98.3483,83.6383,79.6835,78.5283,77.0483,77.8783,-42.029,-20.729,-12.6606,-7.87898,-1.33898,5.75,-7.96042,17.8591,26.8179,31.5235,37.9087,43.5933,-0.266217,1.58468,0.89264,-0.541189,-2.58852,-6.90448,
93.5313,-34.5064,122.318,327.682,17.4773,-6.2256,61.0674,0.0105824,0.0566238,0.00364843,-0.000224721,0.0105824,-0.0565634,98.3483,83.6383,79.6835,78.5283,77.0483,77.8783,-42.029,-20.729,-12.6606,-7.87898,-1.33898,5.75,-8.93252,16.9322,25.865,30.5236,36.8417,42.3889,-0.0491393,0.994905,0.0235507,-1.55646,-3.80211,-8.29342,
